,State Abbv,Year,F00020,F09787,F14642,F13214,F13220,F11984,F11396,F13191,F06795,F04820,F04821,F04904,F04905,F04906,F04907,F12016,F12017,F04916,F04917,F04918,F04919,F12034,F12035,F10498,F11318,F11319,F13176,F10505,F08921,F08922,F08923,F08924,F14045,F09545,F09566,F09567,F09568,F09571,F15297,F13906,F13907,F13908,F13909,F13910,F13911,F13914,F13915,F13920,F13921,F15549,F12558,F09781,F13226,F13321,F15474,F14482,F14587,F14206,F06712,F06713,F06714,F06715,F06716,F06717,F06718,F06719,F06720,F06721,F06722,F06723,F06724,F06725,F06726,F06727,F11640,F11641,F11642,F11643,F13483,N_BLACK,N_ASIAN,N_HISP,F13874,F09721,HPSA_WHOLE,HPSA_PART,RURAL,METRO,NONMETRO,OP_VISITS,CANCER_DEATHS,SHIP_COUNT,DOSAGE_UNIT,OP_PC,IP_PC,PCT_MEN,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_OTHER,PCT_HISP,PCT_MEDICARE,ARF_CDR,POP_DENSITY,PCT_DUALS,PCT_25T34,PCT_35T44,PCT_45T54,PCT_55T64,PCT_65T74,PCT_75T84,PCT_85PLUS,PCT_VETS,NP_PC,MD_LT35_PC,MD_35T44_PC,MD_45T54_PC,MD_55T64_PC,MD_65T74_PC,MD_75PLUS_PC,SPEC_LT35_PC,SPEC_35T44_PC,SPEC_45T54_PC,SPEC_55T64_PC,SPEC_65T74_PC,SPEC_75PLUS_PC,DENTISTS_LT35_PC,DENTISTS_35T44_PC,DENTISTS_45T54_PC,DENTISTS_55T64_PC,DENTISTS_65PLUS_PC,MD_PC,SPEC_PC,PCT_25T44,PCT_45T64,PCT_65PLUS,EXP_EARLY,CANCER_CDR,NP_RX,PDMP_REQ_CHECK,State
212,MN,2011,-0.16948639561081386,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.22667624958727126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.005330429563194422,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.013840506349219689,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.005311641234331162,-0.0,0.07805774215655684,-0.14083089400471163,0.0,0.0,-0.0,0.0,0.05740601695211236,0.0,0.15896539975011384,0.02199372009201906,-0.0,-0.0,0.0,0.0,0.0,-0.09861306269815537,0.0,0.0,0.0,0.14845062763271194,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.17415176413508848,0.0,-0.0,0.0,0.0,0.0,0.08208158921717672,0.02119905748842479,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.004593155167321851,0.0,0.07157249711749614,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Minnesota
213,MN,2012,-0.11283530721360643,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.11639687331292776,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07854672832946999,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.09815217290607406,-0.09510226385615547,-0.0,0.0,-0.0,0.0,0.05491653039020357,0.0,0.13371165087693465,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.07065680563721692,0.0,0.0,0.0,0.15060555278562968,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.13330366263014515,0.0,0.0,0.0,0.0,0.0,0.0,0.04395625725756499,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.11860152850940997,0.0,0.08038729462359222,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.05926735873468607,0.0,0.0,Minnesota
214,MN,2013,-0.1076446223821952,0.0,0.0,0.0,0.014001637936963685,0.0,0.0,0.0,0.13250528860786262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1031459874432225,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.07436004935541049,-0.04667002404835511,0.0,0.0,0.0,0.0,0.0,0.0,0.13952410267908522,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06000905709770607,0.0,0.0,0.0,0.1809851998227361,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.03723103341041866,0.0,0.0,0.0,0.0,0.0,0.03344631154716364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.15130319537399048,0.0,0.06538182116391808,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.03407016211634125,0.0,0.0,Minnesota
215,MN,2014,-0.1685121967823173,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.13887926594139882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1011201295544451,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.1369357340610885,-0.05974366565095963,-0.0,0.0,-0.0,0.0,0.0,0.0,0.14860478679181185,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03129098039764592,0.0,0.0,0.0,0.13231149415892493,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.08186031704775705,0.0,-0.0,0.0,0.0,0.0,0.08822856760204797,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.27661838966377034,-0.0,0.06141700126258977,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.157059236074517,0.0,0.0,Minnesota
216,MO,2006,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.00568250711636482,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05441070568635584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.038396075496490406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2119466618101558,-0.0,-0.019399408743886612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.058802319371906865,0.0,-0.19707517817794704,-0.0,0.14432292135727118,-0.0,-0.0,0.0,0.3213938780960114,0.04966269543414549,0.0,-0.0,0.0,-0.02442727110567629,0.0,0.012962608953595179,0.0,0.24458118408191773,0.0,-0.0,0.333564892156619,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.22603745442194573,0.004695339429861307,0.07819198784143415,-0.0,0.0,0.04289997141871075,0.0,0.0,0.0,-0.0,0.0,0.0,0.04229424056261758,-0.0,-0.0,0.003884708245012553,-0.0,0.13217347430671936,-0.0,0.07696906642429997,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,Missouri
217,MO,2007,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08960984224379524,-0.0,-0.0,-0.03078078591600721,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3805856015063336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007022622008230469,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19344664752432544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.024653872979212815,0.005617413795366472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8448796131427844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.038700287305241124,-0.0,-0.07476390684425879,0.03241031514845837,-0.13121629553870415,-0.0,0.10580406260978943,-0.0,-0.0,0.0,1.2500862542210918,0.056748670657379145,0.0,-0.0,0.0,-0.0,0.10630969368463924,0.0,0.0,0.17064438704249185,0.056302885018142415,-0.0,0.29712530850167174,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24568147624456885,0.0,0.0,-0.0,0.18443620493919272,0.0,0.0,0.020495641472466984,0.07606670156305279,-0.0,-0.0,0.07315843977964899,-0.0,0.0,0.0,0.0,-0.004138232032282922,0.058746054700148875,-0.0,0.02871952124515551,0.0,0.0,-0.0,-0.021959017986599248,0.0,0.0,0.0,0.0,0.0,Missouri
218,MO,2008,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.054116454392131495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.192951362091656,-0.0,-0.0,-0.0,-0.22814627354552922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08244187385756833,-0.0,-0.0,0.01999397606598052,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09015251622938843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06333783731232051,-0.0,-0.0,-0.012916055495363999,-0.0,-0.0,-0.45040554565922575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.010422117611468188,-0.0384620871737514,-0.16076246575147357,0.0,-0.04717437237602359,-0.0,0.17612222546258408,-0.0,-0.0,0.0,0.8915205974539754,0.05885988842437187,0.0,-0.0,0.0,-0.0,0.0,-0.003916046033638047,-0.0,0.22193856194875483,0.03406811730315684,-0.0,0.3292876666754181,-0.0,-0.0,-0.0,-0.09206464859447293,0.0,0.0,-0.2905742323162172,-0.0,-0.0,0.0,0.0,0.0,0.0,0.012566366130689616,0.08825843459396925,0.0,-0.0,0.2692651964166927,-0.08556335408479879,0.0,0.0,0.040704697723397354,-0.012806028593580543,0.04732173228770756,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,Missouri
219,MO,2009,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04386947632090649,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15649359403133578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023101234667557178,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12741331635932487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1249100421900601,-0.0,-0.0,-0.0,-0.02624621386288145,-0.0,-0.0,0.0,-0.0,0.08509713178450648,0.0,-0.0,-0.0,-0.0,-0.0,-0.449405717994319,-0.0,-0.1853332690074098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.007008612273584527,-0.06397522432546211,0.03932451829753567,-0.07420940089175604,-0.0,0.17952435848864717,-0.0,-0.0,0.0,0.8105519210060386,0.05644062538501652,0.055711983118460866,-0.047625452758778344,0.0,-0.0,0.0,-0.0,0.0,0.14021832587750713,0.054487413952616526,-0.0,0.2884714574470097,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2892619481297518,0.0,0.0,0.0,0.0,0.0,0.0,0.03775655681240172,0.0,-0.0,-0.0,0.2561014235659203,-0.07005109092470367,0.0,-0.0,0.04084561571210145,-0.0,0.06704310394605863,-0.0,-0.009472418190891183,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,Missouri
220,MO,2010,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03979657984754393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.047618421536073256,-0.0,-0.0,-0.0,-0.0,-0.20484749914464614,-0.0,-0.3126470044521724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07675789568070208,-0.0,-0.0,-0.0,-0.0,-0.07895389931428504,-0.0,-0.0,0.023256014862057688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.019271547478476307,-0.0,-0.0,-0.38813022308756595,-0.0,-0.03933132954668511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03017336213761882,-0.0,0.13943564427289445,-0.15981185222334549,-0.0,0.08673702153523946,-0.0,-0.0,0.0,0.919704790227932,0.12874231915689174,0.06054755429783583,-0.0578517226562463,0.0,0.0,0.09959452978176968,-0.11801611689489876,0.015336035107657717,0.20421298940212143,0.06206275029015138,-0.0,0.3769958597769694,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27035741634838373,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.1608632097148442,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0034701345014913733,-0.023965665217724846,0.0,-0.0,-0.0,-0.03505305350339159,0.0,0.0,0.0,0.0,0.0,Missouri
221,MO,2011,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04621397573252548,-0.0,-0.0,-0.23336750415174276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03219223156686321,0.04579794468548531,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00780760463017414,-0.0,-0.08444342946027511,0.05785636392627746,-0.1456861920599875,-0.0,0.10391437769262359,-0.0,-0.0,0.0,0.117034581418597,0.17463765864162556,0.0633999100949956,-0.03616052842068843,-0.0,0.0,0.0,-0.0,0.0,0.17137956779802455,0.0,-0.0,0.33697156964944347,0.0,0.005208699153800798,-0.0,-0.0,0.0,-0.0,-0.21082208388283658,0.0,0.037569454973224545,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12221821541495366,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.008963718650859294,0.0,0.0,Missouri
222,MO,2012,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.038968248292981664,-0.0,-0.0,-0.12710490718598247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004237980157480934,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.08638596665550047,0.0,-0.20210593477235125,-0.0,0.07037912768460303,-0.0,0.0,0.0,0.05240873884444684,0.150246030084815,0.07979578918783804,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.1613318703315668,-0.0,0.3344832176222855,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08502793100490168,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05126678138553889,-0.0,-0.0,0.0,0.0,0.0,0.0816748485152459,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,Missouri
223,MO,2013,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.04539193444070059,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20797952734266326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0008453017033174484,-0.0,-0.0,0.07169170779709864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.011083349142462392,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17848112562923574,0.0,-0.17463075597158756,-0.0,0.05985199693216446,-0.0,-0.0,0.0,0.13258076521464135,0.16976155076372237,0.07156701705956633,-0.0,0.0,-0.0,0.0,-0.0013311601140208564,-0.0,0.0648624152837423,0.09784733955994823,-0.0,0.39804688435018043,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09470060344831022,-0.0,0.013299097179023044,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.06329043002789736,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,Missouri
224,MO,2014,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.035222375620609585,-0.0,-0.0,-0.1472966845732036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021529518227517395,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.10849772038596993,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19011245202721894,0.0,-0.18881369639123757,-0.0,0.04693277441895617,-0.0,0.0,0.0,0.10928256833840419,0.2060667995745855,0.06598125837299834,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.04296759356543425,0.12393859581349843,-0.0,0.2535647331367595,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.08579209909177736,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.013228485339645176,0.017015840993978293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018887892641187391,0.0,0.0,Missouri
225,MS,2006,-0.0,-0.0008656086459538405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011483818539921153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07174400292363967,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4484063638566441,-0.0,-0.09264083776389608,-0.0,-0.0,0.0,-0.0,-0.0,0.04327751448077099,-0.0,-0.054505502610601914,-0.02781454141168616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015610210919585239,-0.0,-0.2859048505162098,-0.0,-0.006726181617841634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008662609437702062,-0.015237096328066283,-0.06411167798675091,-0.0,-0.0,0.0318886444038313,-0.0,-0.0,-0.08473165698236565,0.0,1.159641406650848,0.07766126381899355,-0.02378659832176427,-0.0,0.0,-0.2589137062936911,-0.0,0.029025588109617965,-0.0,0.08407685055807756,0.13711075269383535,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.13111428434747086,0.0,0.041743549661897035,-0.1797746824478273,-0.0,0.0,0.04565503656110438,0.0,-0.0,0.07575987484470838,0.0,0.010653473441103555,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Mississippi
226,MS,2007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16030311401545266,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.04495647040117146,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23123752564970074,-0.0,-0.21034830684451986,-0.0,-0.0,-0.0,-0.0,0.0,0.01603519232350657,-0.02941435474196406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1917053208368055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.034201559253795186,-0.0,0.08274868543776635,-0.05820830789194635,-0.018661511813166155,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0382077749717609,0.0,-0.04018584853600122,-0.0,0.0,-0.2946721918018139,-0.0,0.05237361186468273,0.0,0.02408804947651448,0.15214408623182746,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00985234483918063,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.12469640921152389,0.0,0.0,-0.027134429880708,0.0,-0.0,0.026963738998034243,-0.0,0.0,0.07701792039575583,-0.0,0.009909913497589304,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mississippi
227,MS,2008,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11502039492107499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09947125469065295,-0.0,-0.0,0.0,0.0,-0.0,0.003404559917439018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3725447507242541,-0.0,-0.14280350467480316,-0.0,-0.0,-0.0,-0.0,-0.0,0.05770021969837336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0018902053381390264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11125542299969515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02298023527174821,-0.0,-0.0,-0.0,-0.016919028604999563,-0.06329929611650521,-0.03445716369543533,0.0,-0.00019619786011385677,0.0,0.0,-0.0,-0.0,0.0,1.0929381527966573,0.0,-0.0013471942667391927,-0.0,0.0,-0.3053483024868389,-0.0,0.012302465710271685,0.0,0.0,0.2874531306512944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.028653804230397217,-0.0,-0.0,-0.0,-0.0,-0.0,0.07193104387612123,-0.0,0.0,-0.04399961881786788,0.0,-0.07486942864367674,-0.0,0.0,-0.0,0.006770062282943099,0.0,0.026394460868161065,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,Mississippi
228,MS,2009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.025781538380594247,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.024179789962602942,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.028461567447183013,-0.0,-0.0,0.0,0.0,0.0,0.08830769537918594,-0.0,-0.0,-0.3384238342638064,-0.0,-0.0,-0.0,-0.0,-0.41980972342963113,-0.0,-0.18540078956133196,-0.09842996327967962,-0.0,0.0,0.0,-0.0,0.07682352905440235,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.055429289437000345,-0.0,-0.0,-0.06040592000404252,-0.06879933706080112,-0.07034616906180494,-0.057595274827300466,0.0,-0.024609914792790667,0.0,0.0,0.0,-0.0,0.0,1.4619306461043626,0.04486641924031473,-0.03201860103595021,-0.024140913045883283,0.14245089360179855,-0.17667058967749813,-0.0,0.0,-0.0,0.0,0.2249154741849526,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.020758770773921815,-0.05348638317749731,0.0,0.0,-0.0,-0.0,-0.0,0.017938627975019487,0.0,0.014168778642574981,-0.07042670660152468,-0.0,-0.14188314432885601,0.0,0.0,0.0,-0.0,0.0,0.0116891807352138,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mississippi
