"","State.Abbv","X","COEFF USDA Rural-Urban Continuum Code ","COEFF Healthcare Professional Shortage Area (Primary Care) ","COEFF # of nurse practitioners with National Provider Identifiers (NPI) ","COEFF # of home health agencies ","COEFF # of hospices ","COEFF % Black ","COEFF % Hispanic ","COEFF Veteran population estimate ","COEFF Unemployment rate for ages 16+ ","COEFF # of medical doctors under age 35 ","COEFF # of medical doctors aged 35-44 ","COEFF # of medical doctors aged 45-54 ","COEFF # of medical doctors aged 55-64 ","COEFF # of medical doctors aged 65-74 ","COEFF # of medical doctors aged 75+ ","COEFF # of medical specialists under age 35 ","COEFF # of medical specialists aged 35-44 ","COEFF # of medical specialists aged 45-54 ","COEFF # of medical specialists aged 55-64 ","COEFF # of medical specialists aged 65-74 ","COEFF # of medical specialists aged 75+ ","COEFF # of dentists aged 35-44 ","COEFF # of dentists aged 45-54 ","COEFF # of dentists aged 55-64 ","COEFF # of dentists aged 65+ ","COEFF # of short-term non-general hospital beds ","COEFF # of long-term hospital beds ","COEFF # of licensed hospital-based nursing home beds ","COEFF # of inpatient days including homes and hospitals  ","COEFF # of outpatient visits in short-term non-general hospitals ","COEFF # of outpatient visits in long-term hospitals ","COEFF # of outpatient visits in Veterans Affairs hospitals ","COEFF Actual per capita Medicare cost ","COEFF Total Caucasian female population estimate ","COEFF Total Black male population estimate ","COEFF Total Black female population estimate ","COEFF Total Asian male population estimate ","COEFF Total Asian Female population estimate ","COEFF Total Hispanic male population estimate ","COEFF Total Hispanic female population estimate ","COEFF # of Medicare enrollees ","COEFF # of deaths any cause  ","COEFF Per capita personal income ","COEFF Median household income ","COEFF % in poverty ","COEFF % under age 65 without health insurance ","COEFF % aged 25+ with 4+ years of college ","COEFF % employed in manufacturing ","COEFF # dually eligible for Medicare & Medicaid ","COEFF # of males aged 20-24 ","COEFF # of females aged 20-24 ","COEFF # of males aged 25-29 ","COEFF # of females aged 30-34 ","COEFF # of males aged 35-44 ","COEFF # of males aged 55-59 ","COEFF # of males aged 75-84 ","COEFF # of males aged 85+ ","COEFF # of females aged 85+ ","COEFF Median age ","COEFF Total Black population ","COEFF Total Hispanic population ","COEFF Total area ","COEFF Total land area ","COEFF Healthcare professional shortage area - whole county ","COEFF Healthcare professional shortage area - partial county ","COEFF Rural indicator ","COEFF Metropolitan indicator ","COEFF Nonmetropolitan indicator ","COEFF # of outpatient visits total  ","COEFF # of opioid-related deaths - imputed  ","COEFF Total number of opioid shipments ","COEFF Total number of opioid pills distributed ","COEFF Outpatient visits per capita ","COEFF Inpatient days per capita ","COEFF % male ","COEFF % Caucasian ","COEFF % Black ","COEFF % Asian ","COEFF % other race ","COEFF % Hispanic ","COEFF % eligible for Medicare ","COEFF Crude annual death rate all cause  ","COEFF Population density in hundreds  ","COEFF % dual-eligible for Medicare & Medicaid ","COEFF % aged 25 to 34 ","COEFF % aged 35 to 44 ","COEFF % aged 45 to 54 ","COEFF % aged 55 to 64 ","COEFF % aged 65 to 74 ","COEFF % aged 75 to 84 ","COEFF % aged 85+ ","COEFF % of population who are veterans ","COEFF Nurse practitioners per 100000 residents  ","COEFF Medical doctors aged <35 per 100000 residents  ","COEFF Medical doctors aged 35 to 44 per 100000 residents  ","COEFF Medical doctors aged 45 to 54 per 100000 residents  ","COEFF Medical doctors aged 55 to 64 per 100000 residents  ","COEFF Medical doctors aged 65 to 74 per 100000 residents  ","COEFF Medical doctors aged 75+ per 100000 residents  ","COEFF Medical specialists aged <35 per 100000 residents  ","COEFF Medical specialists aged 35 to 44 per 100000 residents  ","COEFF Medical specialists aged 45 to 54 per 100000 residents  ","COEFF Medical specialists aged 55 to 64 per 100000 residents  ","COEFF Medical specialists aged 65 to 74 per 100000 residents  ","COEFF Medical specialists aged 75+ per 100000 residents  ","COEFF Dentists aged <35 per 100000 residents  ","COEFF Dentists aged 35 to 44 per 100000 residents  ","COEFF Dentists aged 45 to 54 per 100000 residents  ","COEFF Dentists aged 55 to 64 per 100000 residents  ","COEFF Dentists aged 65+ per 100000 residents  ","COEFF % aged 25 to 44 ","COEFF % aged 45 to 64 ","COEFF % aged 65+ ","COEFF Early state Medicaid expansion status ","COEFF Crude opiod-related death rate - imputed  ","COEFF Crude cancer-related death rate - imputed  ","COEFF Nurse practitioner prescribing authority ","COEFF Presription drug monitoring programs (PDMP) ","State","RANK USDA Rural-Urban Continuum Code ","RANK Healthcare Professional Shortage Area (Primary Care) ","RANK # of nurse practitioners with National Provider Identifiers (NPI) ","RANK # of home health agencies ","RANK # of hospices ","RANK % Black ","RANK % Hispanic ","RANK Veteran population estimate ","RANK Unemployment rate for ages 16+ ","RANK # of medical doctors under age 35 ","RANK # of medical doctors aged 35-44 ","RANK # of medical doctors aged 45-54 ","RANK # of medical doctors aged 55-64 ","RANK # of medical doctors aged 65-74 ","RANK # of medical doctors aged 75+ ","RANK # of medical specialists under age 35 ","RANK # of medical specialists aged 35-44 ","RANK # of medical specialists aged 45-54 ","RANK # of medical specialists aged 55-64 ","RANK # of medical specialists aged 65-74 ","RANK # of medical specialists aged 75+ ","RANK # of dentists aged 35-44 ","RANK # of dentists aged 45-54 ","RANK # of dentists aged 55-64 ","RANK # of dentists aged 65+ ","RANK # of short-term non-general hospital beds ","RANK # of long-term hospital beds ","RANK # of licensed hospital-based nursing home beds ","RANK # of inpatient days including homes and hospitals  ","RANK # of outpatient visits in short-term non-general hospitals ","RANK # of outpatient visits in long-term hospitals ","RANK # of outpatient visits in Veterans Affairs hospitals ","RANK Actual per capita Medicare cost ","RANK Total Caucasian female population estimate ","RANK Total Black male population estimate ","RANK Total Black female population estimate ","RANK Total Asian male population estimate ","RANK Total Asian Female population estimate ","RANK Total Hispanic male population estimate ","RANK Total Hispanic female population estimate ","RANK # of Medicare enrollees ","RANK # of deaths any cause  ","RANK Per capita personal income ","RANK Median household income ","RANK % in poverty ","RANK % under age 65 without health insurance ","RANK % aged 25+ with 4+ years of college ","RANK % employed in manufacturing ","RANK # dually eligible for Medicare & Medicaid ","RANK # of males aged 20-24 ","RANK # of females aged 20-24 ","RANK # of males aged 25-29 ","RANK # of females aged 30-34 ","RANK # of males aged 35-44 ","RANK # of males aged 55-59 ","RANK # of males aged 75-84 ","RANK # of males aged 85+ ","RANK # of females aged 85+ ","RANK Median age ","RANK Total Black population ","RANK Total Hispanic population ","RANK Total area ","RANK Total land area ","RANK Healthcare professional shortage area - whole county ","RANK Healthcare professional shortage area - partial county ","RANK Rural indicator ","RANK Metropolitan indicator ","RANK Nonmetropolitan indicator ","RANK # of outpatient visits total  ","RANK # of opioid-related deaths - imputed  ","RANK Total number of opioid shipments ","RANK Total number of opioid pills distributed ","RANK Outpatient visits per capita ","RANK Inpatient days per capita ","RANK % male ","RANK % Caucasian ","RANK % Black .1","RANK % Asian ","RANK % other race ","RANK % Hispanic .1","RANK % eligible for Medicare ","RANK Crude annual death rate all cause  ","RANK Population density in hundreds  ","RANK % dual-eligible for Medicare & Medicaid ","RANK % aged 25 to 34 ","RANK % aged 35 to 44 ","RANK % aged 45 to 54 ","RANK % aged 55 to 64 ","RANK % aged 65 to 74 ","RANK % aged 75 to 84 ","RANK % aged 85+ ","RANK % of population who are veterans ","RANK Nurse practitioners per 100000 residents  ","RANK Medical doctors aged <35 per 100000 residents  ","RANK Medical doctors aged 35 to 44 per 100000 residents  ","RANK Medical doctors aged 45 to 54 per 100000 residents  ","RANK Medical doctors aged 55 to 64 per 100000 residents  ","RANK Medical doctors aged 65 to 74 per 100000 residents  ","RANK Medical doctors aged 75+ per 100000 residents  ","RANK Medical specialists aged <35 per 100000 residents  ","RANK Medical specialists aged 35 to 44 per 100000 residents  ","RANK Medical specialists aged 45 to 54 per 100000 residents  ","RANK Medical specialists aged 55 to 64 per 100000 residents  ","RANK Medical specialists aged 65 to 74 per 100000 residents  ","RANK Medical specialists aged 75+ per 100000 residents  ","RANK Dentists aged <35 per 100000 residents  ","RANK Dentists aged 35 to 44 per 100000 residents  ","RANK Dentists aged 45 to 54 per 100000 residents  ","RANK Dentists aged 55 to 64 per 100000 residents  ","RANK Dentists aged 65+ per 100000 residents  ","RANK % aged 25 to 44 ","RANK % aged 45 to 64 ","RANK % aged 65+ ","RANK Early state Medicaid expansion status ","RANK Crude opiod-related death rate - imputed  ","RANK Crude cancer-related death rate - imputed  ","RANK Nurse practitioner prescribing authority ","RANK Presription drug monitoring programs (PDMP) "
"23","MI",22,0,0,0,0,0.15886836790057,-0.0901880037326134,0,0,0,0,0,0,0,0,0,0,0,-0.0679408052531136,-0.0114812307136292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23279962129562,0,0,0,0,0,0,0,0,0,0,0,0.0433183186221563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16294472122817,-0.0829717694904158,0.0231555730779642,-0.111980888277605,0,0,0,0,0,0,0.0948918399614102,0,-0.054903527092274,0,0,-0.0812903397984428,0,0,0,0,0,0.457305954859069,0,0,0,0,0,0,-0.116701864884704,0,0.0438574945949483,0,0,0,0.0880348201007416,-0.069097603421422,0,-0.0747512570538972,0,-0.0344608491979907,0,0,0.0352823016795805,0.0117525002373201,0,0.188054377952468,0.0576560898831846,-0.0235279042288276,0,0,0,0,0.336866914761826,0,0,0,"Michigan","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","11","13","NA","4","8","NA","NA","NA","NA","NA","2","NA","NA","NA"
"24","MN",23,-0.327988330167511,0,0,-0.142860642595292,0.01368979916927,0,-0.0981385419847225,0,0.146801129185874,0,0,0,0,0,0,-0.2389912200456,0,0,0,0,0,0,0,0,0,-0.0171137115867033,-0.0278959197674222,0.0315188458815311,0,-0.0105580382958342,0,-0.039027123556805,0,0,0,0,0,0,0,-0.0764663932637709,0,0,0,-0.176013226649374,0,0,0.0118700457956066,0.0170853690244457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110038352126222,-0.0185981064240237,0.108876840458654,-0.0389674069676588,0,0.137362739322872,-0.03865062032316,0,0.477029874795773,0,0.199523354952195,0,-0.0473856818887114,0,0,0,0,0,0.0158240724543672,0.00683444254795753,0,0.323172849661843,0,0.252328747859661,-0.009316309495684,0,0.0727355696053954,-0.212684887531257,0,0.0785639999167836,0,0,0,0.233751106964355,0,0,0.1433742113713,0,0,0,0,0,-0.0711960472893046,0.0117356194514256,0.0382853131832329,0.0471185788783468,0.106764774622039,-0.0482348190868328,0,0,0,0.231233051730212,0.240532775448574,0.134692819039275,0,0,"Minnesota","NA","NA","NA","NA","21","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","10","NA","NA","1","NA","7","NA","NA","NA",0,"NA","NA",0,"20","24","NA","2","NA","3","NA","NA","15","NA","NA","14","NA","NA","NA","5","NA","NA","9","NA","NA","NA","NA","NA","NA","23","17","16","13","NA","NA","NA","NA","6","4","11","NA","NA"
"25","MO",24,0,0,0,0,0,0,0,0,0.0358920017982233,-0.0162586661390692,0,0,0,0,0,0,0,0,-0.197048114847463,0,0,-0.0207927134802538,0,0,0,-0.132070049099283,0.000669533631542652,0,0,0,0,0,0.112578664503539,0,0,0,0,0,0,-0.0338145984897509,0,0,0.022167138179885,0,0.145644360330269,0,0,0,0,0,-0.224495710077063,0,0,0,0,0,0,0,0,0,0,0,-0.000167910598575926,-0.105912351807957,0,-0.23650349371715,0,0.0663734406718852,0,-0.363644294652145,0,0.770812573886312,0.0746790599045801,0,-0.0101913446876965,0,0,0.00944446394688912,0,0.0200911440313212,0.1823536937122,0,0,0.17137548759144,0,0,-0.0197758203544381,0,0,0,-0.0976195462921632,-0.0283548580699348,0,0,0,0.0288112917244785,0.0185230836172484,0,0,0,0,0.129444262720052,0,-0.0151046469751284,0,0.0553373364651506,0,0.0900316767289392,0,-0.000614375062998638,0,0,0,0,0.32598833960372,0,0,0,"Missouri","NA","NA","NA","NA","NA","NA","15","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","1","9","NA","NA","NA",0,"17","NA",0.0200911440313212,"3","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","16","NA","NA","NA","NA","6","NA","NA","NA","11","NA","8","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"26","MS",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720844713039861,0,0,-0.0270571856726621,-0.0136921682016458,0,0,0,0.00425020049416412,0,0,0,0,-0.301599641655243,0,-0.09181521491031,0,0,0.0358961096662572,0,0,0.0632401197014466,0,0,0,0,0,-0.0442861016931593,0,-0.0801253473171188,0,0,0,0,0,0,0,0,-0.0472685203180676,-0.0437569830001176,0,-0.203429361299147,0,0,0,-0.102505643228291,0,0.969638804731722,0.0230984139066422,-0.0572493524581475,-0.010883726484312,0,0,0,0,0,0,0.0440577506355028,0,0,0,-0.0558398459697035,0,0,0,0,0.0636859118283965,0,-0.0503273188547061,0,0,0,0,-0.0737734169063925,0,0,0,0,0,0,0,0.0283383027050124,0.024498515700586,0.0752646393148979,0.0559391194537411,0,0,0,0,0,0.556273627356326,0,0,0,"Mississippi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","11","NA","NA","NA",0,"NA","NA",0,"NA","7","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","10","3","6","NA","NA","NA","NA","NA","2","NA","NA","NA"
"27","MT",26,0,0.00907227300146446,0,0.0604853000908635,0.0010197358722843,0,0,0,0.148416359579929,-0.0411548299414164,-0.0549140292298273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714236684654411,0,0,-0.0180173039716048,0,-0.0250526490618664,0,0,0,0,0,0,0,0,0,0.0290900480214071,0,-0.0875080456619859,0,-0.120928277048907,0.0494661948109098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610113045071334,0,0.0401350732347568,0,0,0.306696230139131,0,0,0,0.363745854955636,0,-0.0990455064601061,0.00127565906289579,0,0,0.0345095029297767,-0.168337430884977,0,0.0832669742878777,0,0,0.284183913007338,0,-0.0420737056935953,-0.0152424942977903,0,0,0,0.0468026206549886,0.0431530084148377,0.000721194083608201,0,0,0,0.0989197531555384,0,0,0,0,0,0,-0.0370157295183531,0,0.0153437510752282,0,0.114345557822902,-0.0847629698457582,0,0,-0.121953093304739,0,0,0.2106493895609,0,0,0,"Montana","NA","18","NA","10","21","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","NA","14","NA","NA","2","NA","NA","NA","1","NA","NA","20","NA",0,"15","NA",0,"8","NA","NA","3","NA","NA","NA","NA","NA","NA","12","13","22","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","17","NA","6","NA","NA","NA","NA","NA","NA","4","NA","NA","NA"
"28","NC",27,0,0,0,-0.153123352846036,0,0,0,-0.0962944607459203,0.123418378348803,0,0,0,0,-0.143548795112161,0,0,0,0,0,0,0,0,0,0,0,-0.00986967600517551,0,0,0,-0.0284678190448033,0,0,0.0163032059156773,-0.0907514791597394,0,0,0,0,0,-0.018059072527611,0,-0.0191081577310894,0,0,0.0210638976496254,0,0,0,0,0,-0.0952530391007363,0,0,0,0,0,-0.10714963544032,0,0,0,0,0,0,0,0,-0.156481594639607,0,0.160639461793448,0,-0.373923947634789,0,1.18642659196055,0.0447733069245822,0.0259294652901062,0.018439154561862,0.0752494647734669,-0.042548442723832,0,0,0,0.115251421359668,0,0,0.187450940486838,0,0,-0.00560031887148276,0,0,0,0,0,0.0326270307531519,0,0,0,0,0,0,0,0,0,0,0,0.0234234738328686,0,0,0,0.092188693053017,0.0406170597922134,0.0329812519958685,0,0,0,0.355242504422639,0,0,0,"North Carolina","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","1","9","13","16","8",-0.042548442723832,"NA","NA",0,"6","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","7","10","11","NA","NA","NA","2","NA","NA","NA"
"29","ND",28,0,-0.0112183130735789,0,0,0.251734615296793,0,0,0,0,0,0,0,0,0,0,0,-0.00340320035890836,0,0,0,0,0,-0.108254447812203,0,0,0,0,0,-0.197458943392001,0,0.0396348597091261,0,0.103292795616727,0,0,-0.00801935260960676,0,0,0,0,0,0,0.0755001223029906,0.0722705654432505,0,0,0.173611211766241,0,0,0,0,0,0,0,0,0,0,0,0.0404441182806087,0,0,0,-0.0351069945451562,-0.0361145038315957,0,0,0,0.084044986126675,0,0,0,0,0.0793613447139828,0,-0.134392136302935,0,0,0,0,0.126204062650527,0,0,0,0.0432548125125313,0,0,0.0956264195511653,0,0,0,0.0522256003915064,-0.0384506163257368,0,0,0.0462231442795539,0,0.362388079929904,0,-0.039083157374838,0,0,0,0.0158557812080874,0.0415833837420504,0,0.0718749341501771,0.0604652157770287,0,0.0990636300097402,0.0402028291187249,0,0,0,0,0,0,0.108674340181648,0,"North Dakota","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","12","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","10","NA","NA","NA",0,"NA","NA",0.126204062650527,"NA","NA","NA","17","NA","NA","8","NA","NA","NA","15","NA","NA","NA","16","NA","1","NA","NA","NA","NA","NA","22","18","NA","13","14","NA","7","20","NA","NA","NA","NA","NA","NA","5","NA"
"30","NE",29,0,0,0,0,0,0,0,0,0.0711810561503166,0,0,-0.022120893614577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146905120248111,-0.0425528532214274,0.0415086451915455,0,0,-0.00205460883841132,-0.0211530320430458,0.320960673031246,0,0,0,0,0,0,0,0,0,0,0,0.0859974525496838,-0.144834152219201,0,-0.300428521873929,0,0,0,0,0,0,0,0,0,0,0.0906231554287394,0,0,0,0.0106704216854693,0,0.168566388888224,-0.155454791243507,0,0.176535287232131,0,0,0,0,0.0280212794504542,0.0167938926884157,-0.0198752280170911,0,0,0.244661886156082,-0.125922388036893,0.116565987484424,0.18011469919472,0.0410079328973218,0,-0.00192444378079229,0,0,-0.105767445737236,0,0.234049965987239,0,0.0442267898383717,-0.000276237547533135,0.0254431303275931,0,0,0.205063863466356,0.00223857128638905,-0.110481857623808,0.0153067957636359,0,-0.0229445037181833,0,0,0,0,0.0118643041525485,0.0656699929575138,0.090710864720313,0.0165340426410514,0.114252666368847,0.169826384302775,0,0.00178444428996646,0,0,0.0307833026650791,0,0,"Nebraska","NA","NA","NA","NA","NA","NA","9","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","26","NA","8","NA","NA","6","NA","NA","NA","NA","20","22","NA","NA",0,"2","NA",0.116565987484424,"5","18","NA","NA","NA","NA","NA","NA","3","NA","16","NA","21","NA","NA","4","27","NA","24","NA","NA","NA","NA","NA","NA","25","15","11","23","10","7","NA","28","NA","NA","19","NA","NA"
"31","NH",30,0,0,0,0,0,0,0,0,0.15154949387704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396919933236943,0,-0.0323772834762344,0.174753529593624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.357151475525869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211233559087804,0,-0.00494755354973963,0,0,0,0,0,0,0,0.184773579829848,0.0820578309002146,0,0,0,0,0,0,0,0,0,0.0489552860943649,0,0,-0.159135241120317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558539684121656,0,0,0,0,0,0,0.208876109228104,0,"New Hampshire","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","5","NA",0,"NA","NA",0,"NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","1","NA"
"32","NJ",31,0.0330126944993172,-0.0722890218194985,0,-0.0381203507726735,0,0,0,0,0.12709097779651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083999145591897,0,0,0,0,0,0,0,0,-0.0461150051365341,0,0,-0.324696214304769,0,0,0,0,0,0,0,-0.255608871233941,-0.0324883136282106,0,0,0,0,0,0,0,0,0,-0.294790751114911,0,0,0,0,0,0,-0.0314685983839673,0,0,0,0,-0.0621063279533678,0,0.564531847188061,-0.00813916473252992,0,0,0,0,0,0.0840677948565129,0,0,0.182982347538121,0,0,0,0,0,0,0,0,0,0,0.0559203136202202,0,0,-0.0413935034191148,0,0,0,0,0,0,-0.0215032681331291,0,-0.0307178803044529,0,0,0,0,0,0,0,0,0.0900260604725739,0,0,0,0,"New Jersey","7","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",0,"NA","5",0,"NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA"
"33","NM",32,0,0.0412495139342327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126311433280997,0,-0.00718755818411503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543948118349951,0,-0.0165807472441912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203866820447762,-0.0207651566223373,0,0,-0.00861425456145103,0,0.0355772815846051,0,0,0,0.126362822235583,0,0,-0.0249718685140042,0,0,-0.168610563610068,0,0.176047885324051,0.0397373800858906,0.297303357430423,0,0.165394733030278,0,-0.10510489446653,0,0,0,0,0,0.12034045355745,-0.156331824128082,0,0,0,0,0,0.0562292921033222,0,-0.0817211839528401,0,0,-0.00856330302890982,0.0584778878708526,-0.0378530849854651,0,0,0.0922360591606878,-0.0223217487062273,0,0,0,0,0.131060816831468,0,0,-0.0468215738046502,"New Mexico","NA","11","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","13","NA","NA","NA","6","NA","NA","NA","NA",0,"NA","NA",0.176047885324051,"12","2","NA","4","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","9","NA","NA","NA","8","NA","NA","NA","NA","NA","5","NA","NA","NA"
"34","NV",33,0,0.0611979565760357,0,0,0,0,0,0,0.16394118358145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362925739265476,0,0,0,0,0.0485894246479085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110915203816077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171766625663364,-0.0870338271611741,2.72183709262941e-16,-0.234609889175434,0,0,0,0,0,0,0,0,0,0.0078099719229184,0,0,0,0,0.176080871505404,0.364266895129059,0,0,0,0,-0.0976456749581143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241344362675692,-0.0322951781643645,-0.00804197477064851,0,0,0,0,0,0.194822389602609,0,0,0,"Nevada","NA","7","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9",0,"NA","NA",0,"4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
