,State Abbv,State,variable,value
5811,WI,Wisconsin,PCT_VETS,-0.0
5812,WV,West Virginia,PCT_VETS,-0.0
5813,WY,Wyoming,PCT_VETS,-0.0016343648907689223
5814,AK,Alaska,NP_PC,-0.0
5815,AL,Alabama,NP_PC,-0.0
5816,AR,Arkansas,NP_PC,0.0
5817,AZ,Arizona,NP_PC,0.0
5818,CA,California,NP_PC,0.0
5819,CO,Colorado,NP_PC,0.0
5820,CT,Connecticut,NP_PC,0.15886669430199224
5821,DC,Washington D.C.,NP_PC,0.0
5822,DE,Delaware,NP_PC,0.0
5823,FL,Florida,NP_PC,-0.0
5824,GA,Georgia,NP_PC,-0.0
5825,HI,Hawaii,NP_PC,0.0
5826,IA,Iowa,NP_PC,0.0
5827,ID,Idaho,NP_PC,0.0
5828,IL,Illinois,NP_PC,-0.0
5829,IN,Indiana,NP_PC,0.0
5830,KS,Kansas,NP_PC,0.0
5831,KY,Kentucky,NP_PC,0.0
5832,LA,Louisiana,NP_PC,-0.0
5833,MA,Massachusetts,NP_PC,0.008526284093169348
5834,MD,Maryland,NP_PC,0.0
5835,ME,Maine,NP_PC,-0.0
5836,MI,Michigan,NP_PC,0.0
5837,MN,Minnesota,NP_PC,0.0
5838,MO,Missouri,NP_PC,-0.0
5839,MS,Mississippi,NP_PC,0.0
5840,MT,Montana,NP_PC,0.0
5841,NC,North Carolina,NP_PC,-0.0
5842,ND,North Dakota,NP_PC,0.0038568212038136073
5843,NE,Nebraska,NP_PC,0.0
5844,NH,New Hampshire,NP_PC,-0.0
5845,NJ,New Jersey,NP_PC,0.0
5846,NM,New Mexico,NP_PC,0.0
5847,NV,Nevada,NP_PC,0.0
5848,NY,New York,NP_PC,-0.0
5849,OH,Ohio,NP_PC,0.0
5850,OK,Oklahoma,NP_PC,0.0
5851,OR,Oregon,NP_PC,0.0
5852,PA,Pennsylvania,NP_PC,-0.0
5853,RI,Rhode Island,NP_PC,0.27840604759288007
5854,SC,South Carolina,NP_PC,0.0
5855,SD,South Dakota,NP_PC,0.025662209183745576
5856,TN,Tennessee,NP_PC,-0.0
5857,TX,Texas,NP_PC,-0.0
5858,UT,Utah,NP_PC,0.0
5859,VA,Virginia,NP_PC,0.0
5860,VT,Vermont,NP_PC,0.016506461491793033
5861,WA,Washington,NP_PC,-0.0
5862,WI,Wisconsin,NP_PC,-0.0
5863,WV,West Virginia,NP_PC,0.0
5864,WY,Wyoming,NP_PC,-0.0
5865,AK,Alaska,MD_LT35_PC,-0.0
5866,AL,Alabama,MD_LT35_PC,0.0
5867,AR,Arkansas,MD_LT35_PC,0.0
5868,AZ,Arizona,MD_LT35_PC,0.0
5869,CA,California,MD_LT35_PC,0.0
5870,CO,Colorado,MD_LT35_PC,0.0
5871,CT,Connecticut,MD_LT35_PC,0.0
5872,DC,Washington D.C.,MD_LT35_PC,0.0
5873,DE,Delaware,MD_LT35_PC,0.0
5874,FL,Florida,MD_LT35_PC,-0.007883930236642401
5875,GA,Georgia,MD_LT35_PC,-0.0
5876,HI,Hawaii,MD_LT35_PC,0.0
5877,IA,Iowa,MD_LT35_PC,-0.0
5878,ID,Idaho,MD_LT35_PC,0.010919329835298213
5879,IL,Illinois,MD_LT35_PC,-0.0
5880,IN,Indiana,MD_LT35_PC,0.0
5881,KS,Kansas,MD_LT35_PC,0.0
5882,KY,Kentucky,MD_LT35_PC,0.0
5883,LA,Louisiana,MD_LT35_PC,-0.0
5884,MA,Massachusetts,MD_LT35_PC,-0.0
5885,MD,Maryland,MD_LT35_PC,0.0
5886,ME,Maine,MD_LT35_PC,-0.0
5887,MI,Michigan,MD_LT35_PC,0.0
5888,MN,Minnesota,MD_LT35_PC,-0.0
5889,MO,Missouri,MD_LT35_PC,0.0
5890,MS,Mississippi,MD_LT35_PC,-0.0
5891,MT,Montana,MD_LT35_PC,-0.0
5892,NC,North Carolina,MD_LT35_PC,-0.0
5893,ND,North Dakota,MD_LT35_PC,0.006239138152325883
5894,NE,Nebraska,MD_LT35_PC,0.0294965729423729
5895,NH,New Hampshire,MD_LT35_PC,-0.0
5896,NJ,New Jersey,MD_LT35_PC,0.0
5897,NM,New Mexico,MD_LT35_PC,0.0
5898,NV,Nevada,MD_LT35_PC,0.0
5899,NY,New York,MD_LT35_PC,-0.0
5900,OH,Ohio,MD_LT35_PC,0.0
5901,OK,Oklahoma,MD_LT35_PC,0.0
5902,OR,Oregon,MD_LT35_PC,0.0
5903,PA,Pennsylvania,MD_LT35_PC,-0.0
5904,RI,Rhode Island,MD_LT35_PC,0.0
5905,SC,South Carolina,MD_LT35_PC,-0.0
5906,SD,South Dakota,MD_LT35_PC,0.0
5907,TN,Tennessee,MD_LT35_PC,-0.0
5908,TX,Texas,MD_LT35_PC,0.0
5909,UT,Utah,MD_LT35_PC,0.0
5910,VA,Virginia,MD_LT35_PC,0.0
5911,VT,Vermont,MD_LT35_PC,0.0
5912,WA,Washington,MD_LT35_PC,0.0
5913,WI,Wisconsin,MD_LT35_PC,0.0
5914,WV,West Virginia,MD_LT35_PC,-0.0
5915,WY,Wyoming,MD_LT35_PC,-0.0
5916,AK,Alaska,MD_35T44_PC,-0.0
5917,AL,Alabama,MD_35T44_PC,0.0
5918,AR,Arkansas,MD_35T44_PC,0.0
5919,AZ,Arizona,MD_35T44_PC,0.0
5920,CA,California,MD_35T44_PC,0.0
5921,CO,Colorado,MD_35T44_PC,0.0
5922,CT,Connecticut,MD_35T44_PC,0.0
5923,DC,Washington D.C.,MD_35T44_PC,0.0
5924,DE,Delaware,MD_35T44_PC,0.0
5925,FL,Florida,MD_35T44_PC,-0.0
5926,GA,Georgia,MD_35T44_PC,-0.0
5927,HI,Hawaii,MD_35T44_PC,0.0
5928,IA,Iowa,MD_35T44_PC,0.0
5929,ID,Idaho,MD_35T44_PC,0.020900638814912113
5930,IL,Illinois,MD_35T44_PC,-0.0
5931,IN,Indiana,MD_35T44_PC,0.0
5932,KS,Kansas,MD_35T44_PC,0.0
5933,KY,Kentucky,MD_35T44_PC,-0.0
5934,LA,Louisiana,MD_35T44_PC,0.0
5935,MA,Massachusetts,MD_35T44_PC,-0.0
5936,MD,Maryland,MD_35T44_PC,-0.0
5937,ME,Maine,MD_35T44_PC,-0.0
5938,MI,Michigan,MD_35T44_PC,0.0
5939,MN,Minnesota,MD_35T44_PC,-0.0
5940,MO,Missouri,MD_35T44_PC,-0.0
5941,MS,Mississippi,MD_35T44_PC,-0.0
5942,MT,Montana,MD_35T44_PC,0.0
5943,NC,North Carolina,MD_35T44_PC,-0.0
5944,ND,North Dakota,MD_35T44_PC,0.0
5945,NE,Nebraska,MD_35T44_PC,0.05702191258728795
5946,NH,New Hampshire,MD_35T44_PC,-0.0
5947,NJ,New Jersey,MD_35T44_PC,-0.0011802555023288537
5948,NM,New Mexico,MD_35T44_PC,0.0
5949,NV,Nevada,MD_35T44_PC,0.0
5950,NY,New York,MD_35T44_PC,-0.0
5951,OH,Ohio,MD_35T44_PC,0.0
5952,OK,Oklahoma,MD_35T44_PC,0.0
5953,OR,Oregon,MD_35T44_PC,0.0
5954,PA,Pennsylvania,MD_35T44_PC,-0.0
5955,RI,Rhode Island,MD_35T44_PC,0.0
5956,SC,South Carolina,MD_35T44_PC,-0.0
5957,SD,South Dakota,MD_35T44_PC,0.0
5958,TN,Tennessee,MD_35T44_PC,-0.0
5959,TX,Texas,MD_35T44_PC,0.0
5960,UT,Utah,MD_35T44_PC,0.0
5961,VA,Virginia,MD_35T44_PC,-0.0
5962,VT,Vermont,MD_35T44_PC,0.0
5963,WA,Washington,MD_35T44_PC,0.0
5964,WI,Wisconsin,MD_35T44_PC,-0.0
5965,WV,West Virginia,MD_35T44_PC,-0.0
5966,WY,Wyoming,MD_35T44_PC,0.0
5967,AK,Alaska,MD_45T54_PC,-0.0
5968,AL,Alabama,MD_45T54_PC,-0.0
5969,AR,Arkansas,MD_45T54_PC,0.0
5970,AZ,Arizona,MD_45T54_PC,0.0
5971,CA,California,MD_45T54_PC,0.0
5972,CO,Colorado,MD_45T54_PC,0.0
5973,CT,Connecticut,MD_45T54_PC,0.0
5974,DC,Washington D.C.,MD_45T54_PC,-0.0
5975,DE,Delaware,MD_45T54_PC,0.0
5976,FL,Florida,MD_45T54_PC,-0.0
5977,GA,Georgia,MD_45T54_PC,-0.0
5978,HI,Hawaii,MD_45T54_PC,0.006251567610984405
5979,IA,Iowa,MD_45T54_PC,-0.0
5980,ID,Idaho,MD_45T54_PC,0.0
5981,IL,Illinois,MD_45T54_PC,-0.0
5982,IN,Indiana,MD_45T54_PC,-0.0
5983,KS,Kansas,MD_45T54_PC,0.0
5984,KY,Kentucky,MD_45T54_PC,-0.0
5985,LA,Louisiana,MD_45T54_PC,0.0
5986,MA,Massachusetts,MD_45T54_PC,-0.0
5987,MD,Maryland,MD_45T54_PC,-0.0
5988,ME,Maine,MD_45T54_PC,-0.002603176746048529
5989,MI,Michigan,MD_45T54_PC,-0.0
5990,MN,Minnesota,MD_45T54_PC,-0.0
5991,MO,Missouri,MD_45T54_PC,-0.0
5992,MS,Mississippi,MD_45T54_PC,-0.0
5993,MT,Montana,MD_45T54_PC,0.0
5994,NC,North Carolina,MD_45T54_PC,-0.0
5995,ND,North Dakota,MD_45T54_PC,0.0
5996,NE,Nebraska,MD_45T54_PC,0.0
5997,NH,New Hampshire,MD_45T54_PC,-0.02163749794357174
5998,NJ,New Jersey,MD_45T54_PC,-0.0
5999,NM,New Mexico,MD_45T54_PC,0.0
6000,NV,Nevada,MD_45T54_PC,0.0
6001,NY,New York,MD_45T54_PC,-0.0
6002,OH,Ohio,MD_45T54_PC,-0.0
6003,OK,Oklahoma,MD_45T54_PC,0.0
6004,OR,Oregon,MD_45T54_PC,0.0
6005,PA,Pennsylvania,MD_45T54_PC,-0.0
6006,RI,Rhode Island,MD_45T54_PC,0.0
6007,SC,South Carolina,MD_45T54_PC,-0.0
6008,SD,South Dakota,MD_45T54_PC,0.0
6009,TN,Tennessee,MD_45T54_PC,-0.033421102740330874
6010,TX,Texas,MD_45T54_PC,0.0
6011,UT,Utah,MD_45T54_PC,0.0
6012,VA,Virginia,MD_45T54_PC,-0.0
6013,VT,Vermont,MD_45T54_PC,-0.0
6014,WA,Washington,MD_45T54_PC,0.0
6015,WI,Wisconsin,MD_45T54_PC,-0.0
6016,WV,West Virginia,MD_45T54_PC,-0.0
6017,WY,Wyoming,MD_45T54_PC,-0.0
6018,AK,Alaska,MD_55T64_PC,-0.0
6019,AL,Alabama,MD_55T64_PC,-0.0
6020,AR,Arkansas,MD_55T64_PC,0.0
6021,AZ,Arizona,MD_55T64_PC,0.0
6022,CA,California,MD_55T64_PC,0.0
6023,CO,Colorado,MD_55T64_PC,0.0
6024,CT,Connecticut,MD_55T64_PC,0.0
6025,DC,Washington D.C.,MD_55T64_PC,-0.0
6026,DE,Delaware,MD_55T64_PC,0.0
6027,FL,Florida,MD_55T64_PC,-0.0
6028,GA,Georgia,MD_55T64_PC,-0.0
6029,HI,Hawaii,MD_55T64_PC,-0.0
6030,IA,Iowa,MD_55T64_PC,0.0
6031,ID,Idaho,MD_55T64_PC,0.0
6032,IL,Illinois,MD_55T64_PC,-0.0
6033,IN,Indiana,MD_55T64_PC,0.0
6034,KS,Kansas,MD_55T64_PC,0.0
6035,KY,Kentucky,MD_55T64_PC,0.0
6036,LA,Louisiana,MD_55T64_PC,0.017968428573840386
6037,MA,Massachusetts,MD_55T64_PC,-0.0
6038,MD,Maryland,MD_55T64_PC,-0.0
6039,ME,Maine,MD_55T64_PC,-0.0
6040,MI,Michigan,MD_55T64_PC,-0.0
6041,MN,Minnesota,MD_55T64_PC,-0.0
6042,MO,Missouri,MD_55T64_PC,-0.0
6043,MS,Mississippi,MD_55T64_PC,0.0
6044,MT,Montana,MD_55T64_PC,0.0
6045,NC,North Carolina,MD_55T64_PC,-0.0
6046,ND,North Dakota,MD_55T64_PC,0.0
6047,NE,Nebraska,MD_55T64_PC,0.0
6048,NH,New Hampshire,MD_55T64_PC,-0.0
6049,NJ,New Jersey,MD_55T64_PC,-0.0
6050,NM,New Mexico,MD_55T64_PC,0.0
6051,NV,Nevada,MD_55T64_PC,0.0
6052,NY,New York,MD_55T64_PC,-0.0
6053,OH,Ohio,MD_55T64_PC,0.0
6054,OK,Oklahoma,MD_55T64_PC,0.0
6055,OR,Oregon,MD_55T64_PC,0.0
6056,PA,Pennsylvania,MD_55T64_PC,-0.0
6057,RI,Rhode Island,MD_55T64_PC,0.0
6058,SC,South Carolina,MD_55T64_PC,-0.0
6059,SD,South Dakota,MD_55T64_PC,0.0
6060,TN,Tennessee,MD_55T64_PC,-0.0
6061,TX,Texas,MD_55T64_PC,0.0
6062,UT,Utah,MD_55T64_PC,0.0
6063,VA,Virginia,MD_55T64_PC,-0.0
6064,VT,Vermont,MD_55T64_PC,0.0
6065,WA,Washington,MD_55T64_PC,-0.0
6066,WI,Wisconsin,MD_55T64_PC,-0.0
6067,WV,West Virginia,MD_55T64_PC,-0.0
6068,WY,Wyoming,MD_55T64_PC,0.0
6069,AK,Alaska,MD_65T74_PC,-0.0
6070,AL,Alabama,MD_65T74_PC,0.0
6071,AR,Arkansas,MD_65T74_PC,0.0
6072,AZ,Arizona,MD_65T74_PC,0.0
6073,CA,California,MD_65T74_PC,0.0
6074,CO,Colorado,MD_65T74_PC,0.0
6075,CT,Connecticut,MD_65T74_PC,0.0
6076,DC,Washington D.C.,MD_65T74_PC,0.0
6077,DE,Delaware,MD_65T74_PC,0.0
6078,FL,Florida,MD_65T74_PC,0.0
6079,GA,Georgia,MD_65T74_PC,-0.0
6080,HI,Hawaii,MD_65T74_PC,0.0
6081,IA,Iowa,MD_65T74_PC,0.0
6082,ID,Idaho,MD_65T74_PC,0.0
6083,IL,Illinois,MD_65T74_PC,-0.0
6084,IN,Indiana,MD_65T74_PC,0.0
6085,KS,Kansas,MD_65T74_PC,0.0
6086,KY,Kentucky,MD_65T74_PC,0.0
6087,LA,Louisiana,MD_65T74_PC,0.0
6088,MA,Massachusetts,MD_65T74_PC,-0.0
6089,MD,Maryland,MD_65T74_PC,-0.0
6090,ME,Maine,MD_65T74_PC,0.0
6091,MI,Michigan,MD_65T74_PC,-0.0
6092,MN,Minnesota,MD_65T74_PC,-0.0
6093,MO,Missouri,MD_65T74_PC,-0.0
6094,MS,Mississippi,MD_65T74_PC,0.025519603228058744
6095,MT,Montana,MD_65T74_PC,0.07959020674216412
6096,NC,North Carolina,MD_65T74_PC,-0.0
6097,ND,North Dakota,MD_65T74_PC,0.0010761552405174704
6098,NE,Nebraska,MD_65T74_PC,0.0
6099,NH,New Hampshire,MD_65T74_PC,-0.0
6100,NJ,New Jersey,MD_65T74_PC,0.0
6101,NM,New Mexico,MD_65T74_PC,0.0
6102,NV,Nevada,MD_65T74_PC,0.0
6103,NY,New York,MD_65T74_PC,-0.0
6104,OH,Ohio,MD_65T74_PC,0.0
6105,OK,Oklahoma,MD_65T74_PC,0.0
6106,OR,Oregon,MD_65T74_PC,0.0
6107,PA,Pennsylvania,MD_65T74_PC,-0.0
6108,RI,Rhode Island,MD_65T74_PC,0.0
6109,SC,South Carolina,MD_65T74_PC,-0.0
6110,SD,South Dakota,MD_65T74_PC,0.0
6111,TN,Tennessee,MD_65T74_PC,-0.0
6112,TX,Texas,MD_65T74_PC,0.0
6113,UT,Utah,MD_65T74_PC,0.0
6114,VA,Virginia,MD_65T74_PC,0.0
6115,VT,Vermont,MD_65T74_PC,0.0
6116,WA,Washington,MD_65T74_PC,0.0
6117,WI,Wisconsin,MD_65T74_PC,0.0
6118,WV,West Virginia,MD_65T74_PC,0.0
6119,WY,Wyoming,MD_65T74_PC,0.0
6120,AK,Alaska,MD_75PLUS_PC,0.0
6121,AL,Alabama,MD_75PLUS_PC,-0.0
6122,AR,Arkansas,MD_75PLUS_PC,0.0
6123,AZ,Arizona,MD_75PLUS_PC,0.0
6124,CA,California,MD_75PLUS_PC,0.0
6125,CO,Colorado,MD_75PLUS_PC,0.0
6126,CT,Connecticut,MD_75PLUS_PC,0.0
6127,DC,Washington D.C.,MD_75PLUS_PC,0.0
6128,DE,Delaware,MD_75PLUS_PC,0.1702998444512929
6129,FL,Florida,MD_75PLUS_PC,0.009554516869618475
6130,GA,Georgia,MD_75PLUS_PC,-0.0
6131,HI,Hawaii,MD_75PLUS_PC,0.0
6132,IA,Iowa,MD_75PLUS_PC,0.0
6133,ID,Idaho,MD_75PLUS_PC,0.0
6134,IL,Illinois,MD_75PLUS_PC,-0.0
6135,IN,Indiana,MD_75PLUS_PC,0.0
6136,KS,Kansas,MD_75PLUS_PC,0.0
6137,KY,Kentucky,MD_75PLUS_PC,0.0
6138,LA,Louisiana,MD_75PLUS_PC,0.0
6139,MA,Massachusetts,MD_75PLUS_PC,0.0
6140,MD,Maryland,MD_75PLUS_PC,-0.0
6141,ME,Maine,MD_75PLUS_PC,-0.0
6142,MI,Michigan,MD_75PLUS_PC,-0.0
6143,MN,Minnesota,MD_75PLUS_PC,-0.0
6144,MO,Missouri,MD_75PLUS_PC,-0.0
6145,MS,Mississippi,MD_75PLUS_PC,-0.0
6146,MT,Montana,MD_75PLUS_PC,0.0
6147,NC,North Carolina,MD_75PLUS_PC,-0.0
6148,ND,North Dakota,MD_75PLUS_PC,-0.0
6149,NE,Nebraska,MD_75PLUS_PC,0.0
6150,NH,New Hampshire,MD_75PLUS_PC,-0.0
6151,NJ,New Jersey,MD_75PLUS_PC,-0.0
6152,NM,New Mexico,MD_75PLUS_PC,0.0
6153,NV,Nevada,MD_75PLUS_PC,0.0
6154,NY,New York,MD_75PLUS_PC,-0.0
6155,OH,Ohio,MD_75PLUS_PC,0.0
6156,OK,Oklahoma,MD_75PLUS_PC,0.0
6157,OR,Oregon,MD_75PLUS_PC,0.0
6158,PA,Pennsylvania,MD_75PLUS_PC,-0.006305740614053893
6159,RI,Rhode Island,MD_75PLUS_PC,-0.0
6160,SC,South Carolina,MD_75PLUS_PC,-0.0
6161,SD,South Dakota,MD_75PLUS_PC,0.0
6162,TN,Tennessee,MD_75PLUS_PC,-0.0
6163,TX,Texas,MD_75PLUS_PC,0.0
6164,UT,Utah,MD_75PLUS_PC,0.0
6165,VA,Virginia,MD_75PLUS_PC,-0.0
6166,VT,Vermont,MD_75PLUS_PC,-0.0
6167,WA,Washington,MD_75PLUS_PC,0.0
6168,WI,Wisconsin,MD_75PLUS_PC,0.0
6169,WV,West Virginia,MD_75PLUS_PC,-0.0
6170,WY,Wyoming,MD_75PLUS_PC,-0.0
6171,AK,Alaska,SPEC_LT35_PC,0.0
6172,AL,Alabama,SPEC_LT35_PC,0.0
6173,AR,Arkansas,SPEC_LT35_PC,0.0
6174,AZ,Arizona,SPEC_LT35_PC,0.0
6175,CA,California,SPEC_LT35_PC,0.0
6176,CO,Colorado,SPEC_LT35_PC,0.008657910865638977
6177,CT,Connecticut,SPEC_LT35_PC,0.0
6178,DC,Washington D.C.,SPEC_LT35_PC,0.0
6179,DE,Delaware,SPEC_LT35_PC,0.0
6180,FL,Florida,SPEC_LT35_PC,-0.0
6181,GA,Georgia,SPEC_LT35_PC,-0.0
6182,HI,Hawaii,SPEC_LT35_PC,0.0
6183,IA,Iowa,SPEC_LT35_PC,-0.0
6184,ID,Idaho,SPEC_LT35_PC,0.0
6185,IL,Illinois,SPEC_LT35_PC,-0.0
6186,IN,Indiana,SPEC_LT35_PC,0.0
6187,KS,Kansas,SPEC_LT35_PC,0.0
6188,KY,Kentucky,SPEC_LT35_PC,0.0
6189,LA,Louisiana,SPEC_LT35_PC,-0.0
6190,MA,Massachusetts,SPEC_LT35_PC,-0.0
6191,MD,Maryland,SPEC_LT35_PC,0.0
6192,ME,Maine,SPEC_LT35_PC,-0.0
6193,MI,Michigan,SPEC_LT35_PC,0.0
6194,MN,Minnesota,SPEC_LT35_PC,-0.0
6195,MO,Missouri,SPEC_LT35_PC,0.0
6196,MS,Mississippi,SPEC_LT35_PC,-0.0
6197,MT,Montana,SPEC_LT35_PC,-0.0
6198,NC,North Carolina,SPEC_LT35_PC,-0.0
6199,ND,North Dakota,SPEC_LT35_PC,0.0
6200,NE,Nebraska,SPEC_LT35_PC,0.028108834606593594
6201,NH,New Hampshire,SPEC_LT35_PC,-0.0
6202,NJ,New Jersey,SPEC_LT35_PC,0.0
6203,NM,New Mexico,SPEC_LT35_PC,0.0
6204,NV,Nevada,SPEC_LT35_PC,0.0
6205,NY,New York,SPEC_LT35_PC,-0.0
6206,OH,Ohio,SPEC_LT35_PC,0.0
6207,OK,Oklahoma,SPEC_LT35_PC,0.0
6208,OR,Oregon,SPEC_LT35_PC,0.0
6209,PA,Pennsylvania,SPEC_LT35_PC,-0.0
6210,RI,Rhode Island,SPEC_LT35_PC,0.0
6211,SC,South Carolina,SPEC_LT35_PC,0.0
6212,SD,South Dakota,SPEC_LT35_PC,0.0
6213,TN,Tennessee,SPEC_LT35_PC,-0.0
6214,TX,Texas,SPEC_LT35_PC,0.0
6215,UT,Utah,SPEC_LT35_PC,0.0
6216,VA,Virginia,SPEC_LT35_PC,0.0
6217,VT,Vermont,SPEC_LT35_PC,0.0
6218,WA,Washington,SPEC_LT35_PC,0.0
6219,WI,Wisconsin,SPEC_LT35_PC,0.0
6220,WV,West Virginia,SPEC_LT35_PC,-0.0
6221,WY,Wyoming,SPEC_LT35_PC,0.0
6222,AK,Alaska,SPEC_35T44_PC,0.0
6223,AL,Alabama,SPEC_35T44_PC,0.0
6224,AR,Arkansas,SPEC_35T44_PC,0.0
6225,AZ,Arizona,SPEC_35T44_PC,0.0
6226,CA,California,SPEC_35T44_PC,0.0
6227,CO,Colorado,SPEC_35T44_PC,0.0
6228,CT,Connecticut,SPEC_35T44_PC,0.0
6229,DC,Washington D.C.,SPEC_35T44_PC,0.0
6230,DE,Delaware,SPEC_35T44_PC,0.0
6231,FL,Florida,SPEC_35T44_PC,-0.0
6232,GA,Georgia,SPEC_35T44_PC,-0.0
6233,HI,Hawaii,SPEC_35T44_PC,0.0
6234,IA,Iowa,SPEC_35T44_PC,0.0
6235,ID,Idaho,SPEC_35T44_PC,0.0
6236,IL,Illinois,SPEC_35T44_PC,-0.0
6237,IN,Indiana,SPEC_35T44_PC,-0.0
6238,KS,Kansas,SPEC_35T44_PC,0.0
6239,KY,Kentucky,SPEC_35T44_PC,0.0
6240,LA,Louisiana,SPEC_35T44_PC,0.0
6241,MA,Massachusetts,SPEC_35T44_PC,-0.0
6242,MD,Maryland,SPEC_35T44_PC,-0.0
6243,ME,Maine,SPEC_35T44_PC,-0.0
6244,MI,Michigan,SPEC_35T44_PC,0.0
6245,MN,Minnesota,SPEC_35T44_PC,-0.0
6246,MO,Missouri,SPEC_35T44_PC,-0.0
6247,MS,Mississippi,SPEC_35T44_PC,-0.0
6248,MT,Montana,SPEC_35T44_PC,0.0
6249,NC,North Carolina,SPEC_35T44_PC,-0.0
6250,ND,North Dakota,SPEC_35T44_PC,0.0
6251,NE,Nebraska,SPEC_35T44_PC,0.0001295217130672652
6252,NH,New Hampshire,SPEC_35T44_PC,-0.0
6253,NJ,New Jersey,SPEC_35T44_PC,-0.0
6254,NM,New Mexico,SPEC_35T44_PC,-0.0
6255,NV,Nevada,SPEC_35T44_PC,0.0
6256,NY,New York,SPEC_35T44_PC,-0.0
6257,OH,Ohio,SPEC_35T44_PC,0.0
6258,OK,Oklahoma,SPEC_35T44_PC,0.0
6259,OR,Oregon,SPEC_35T44_PC,0.0
6260,PA,Pennsylvania,SPEC_35T44_PC,-0.0
6261,RI,Rhode Island,SPEC_35T44_PC,0.0
6262,SC,South Carolina,SPEC_35T44_PC,-0.0
6263,SD,South Dakota,SPEC_35T44_PC,0.0
6264,TN,Tennessee,SPEC_35T44_PC,-0.0
6265,TX,Texas,SPEC_35T44_PC,0.0
6266,UT,Utah,SPEC_35T44_PC,0.0
6267,VA,Virginia,SPEC_35T44_PC,-0.0
6268,VT,Vermont,SPEC_35T44_PC,0.017842201818823213
6269,WA,Washington,SPEC_35T44_PC,0.0
6270,WI,Wisconsin,SPEC_35T44_PC,-0.0
6271,WV,West Virginia,SPEC_35T44_PC,-0.0
6272,WY,Wyoming,SPEC_35T44_PC,0.10993618914278078
6273,AK,Alaska,SPEC_45T54_PC,-0.0
6274,AL,Alabama,SPEC_45T54_PC,-0.0
6275,AR,Arkansas,SPEC_45T54_PC,0.0
6276,AZ,Arizona,SPEC_45T54_PC,0.0
6277,CA,California,SPEC_45T54_PC,0.0
6278,CO,Colorado,SPEC_45T54_PC,0.0
6279,CT,Connecticut,SPEC_45T54_PC,0.0
6280,DC,Washington D.C.,SPEC_45T54_PC,-0.0
6281,DE,Delaware,SPEC_45T54_PC,0.0
6282,FL,Florida,SPEC_45T54_PC,-0.0
6283,GA,Georgia,SPEC_45T54_PC,-0.0
6284,HI,Hawaii,SPEC_45T54_PC,0.0
6285,IA,Iowa,SPEC_45T54_PC,0.0
6286,ID,Idaho,SPEC_45T54_PC,0.0
6287,IL,Illinois,SPEC_45T54_PC,-0.0
6288,IN,Indiana,SPEC_45T54_PC,0.0
6289,KS,Kansas,SPEC_45T54_PC,0.0
6290,KY,Kentucky,SPEC_45T54_PC,-0.0
6291,LA,Louisiana,SPEC_45T54_PC,0.07788491616839505
6292,MA,Massachusetts,SPEC_45T54_PC,-0.0
6293,MD,Maryland,SPEC_45T54_PC,-0.0
6294,ME,Maine,SPEC_45T54_PC,-0.0
6295,MI,Michigan,SPEC_45T54_PC,-0.0
6296,MN,Minnesota,SPEC_45T54_PC,-0.0
6297,MO,Missouri,SPEC_45T54_PC,-0.0
6298,MS,Mississippi,SPEC_45T54_PC,-0.0
6299,MT,Montana,SPEC_45T54_PC,-0.0
6300,NC,North Carolina,SPEC_45T54_PC,-0.0
6301,ND,North Dakota,SPEC_45T54_PC,0.0
6302,NE,Nebraska,SPEC_45T54_PC,0.030021854719694274
6303,NH,New Hampshire,SPEC_45T54_PC,-0.0
6304,NJ,New Jersey,SPEC_45T54_PC,-0.0
6305,NM,New Mexico,SPEC_45T54_PC,-0.0
6306,NV,Nevada,SPEC_45T54_PC,0.0
6307,NY,New York,SPEC_45T54_PC,-0.0
6308,OH,Ohio,SPEC_45T54_PC,0.0
6309,OK,Oklahoma,SPEC_45T54_PC,0.0
6310,OR,Oregon,SPEC_45T54_PC,0.0
6311,PA,Pennsylvania,SPEC_45T54_PC,-0.0
6312,RI,Rhode Island,SPEC_45T54_PC,0.0
6313,SC,South Carolina,SPEC_45T54_PC,-0.011795337957144353
6314,SD,South Dakota,SPEC_45T54_PC,0.0
6315,TN,Tennessee,SPEC_45T54_PC,-0.0
6316,TX,Texas,SPEC_45T54_PC,0.0
6317,UT,Utah,SPEC_45T54_PC,0.0
6318,VA,Virginia,SPEC_45T54_PC,-0.0
6319,VT,Vermont,SPEC_45T54_PC,-0.0
6320,WA,Washington,SPEC_45T54_PC,0.0
6321,WI,Wisconsin,SPEC_45T54_PC,-0.0
6322,WV,West Virginia,SPEC_45T54_PC,-0.0
6323,WY,Wyoming,SPEC_45T54_PC,0.017760077321697012
6324,AK,Alaska,SPEC_55T64_PC,-0.0
6325,AL,Alabama,SPEC_55T64_PC,-0.0
6326,AR,Arkansas,SPEC_55T64_PC,0.0
6327,AZ,Arizona,SPEC_55T64_PC,0.0
6328,CA,California,SPEC_55T64_PC,0.0
6329,CO,Colorado,SPEC_55T64_PC,0.0
6330,CT,Connecticut,SPEC_55T64_PC,0.0
6331,DC,Washington D.C.,SPEC_55T64_PC,-0.0
6332,DE,Delaware,SPEC_55T64_PC,0.0
6333,FL,Florida,SPEC_55T64_PC,-0.0
6334,GA,Georgia,SPEC_55T64_PC,-0.0
