,State Abbv,State,variable,value
5559,AK,Alaska,PCT_65T74,-0.0
5560,AL,Alabama,PCT_65T74,0.1382398897124369
5561,AR,Arkansas,PCT_65T74,0.0
5562,AZ,Arizona,PCT_65T74,-0.0
5563,CA,California,PCT_65T74,-0.0
5564,CO,Colorado,PCT_65T74,-0.0
5565,CT,Connecticut,PCT_65T74,0.0
5566,DC,Washington D.C.,PCT_65T74,-0.0
5567,DE,Delaware,PCT_65T74,0.0
5568,FL,Florida,PCT_65T74,-0.0
5569,GA,Georgia,PCT_65T74,0.0
5570,HI,Hawaii,PCT_65T74,0.0
5571,IA,Iowa,PCT_65T74,0.0
5572,ID,Idaho,PCT_65T74,-0.0
5573,IL,Illinois,PCT_65T74,-0.0
5574,IN,Indiana,PCT_65T74,-0.0
5575,KS,Kansas,PCT_65T74,0.0
5576,KY,Kentucky,PCT_65T74,0.0
5577,LA,Louisiana,PCT_65T74,0.0
5578,MA,Massachusetts,PCT_65T74,0.0
5579,MD,Maryland,PCT_65T74,-0.0
5580,ME,Maine,PCT_65T74,0.0
5581,MI,Michigan,PCT_65T74,-0.0
5582,MN,Minnesota,PCT_65T74,0.10460048989005569
5583,MO,Missouri,PCT_65T74,-0.0
5584,MS,Mississippi,PCT_65T74,-0.0
5585,MT,Montana,PCT_65T74,0.0
5586,NC,North Carolina,PCT_65T74,0.0
5587,ND,North Dakota,PCT_65T74,0.0
5588,NE,Nebraska,PCT_65T74,0.23403876561857895
5589,NH,New Hampshire,PCT_65T74,-0.0
5590,NJ,New Jersey,PCT_65T74,-0.0
5591,NM,New Mexico,PCT_65T74,0.0
5592,NV,Nevada,PCT_65T74,0.0
5593,NY,New York,PCT_65T74,0.0
5594,OH,Ohio,PCT_65T74,-0.0
5595,OK,Oklahoma,PCT_65T74,-0.0
5596,OR,Oregon,PCT_65T74,-0.0
5597,PA,Pennsylvania,PCT_65T74,-0.04277828543779536
5598,RI,Rhode Island,PCT_65T74,-0.0
5599,SC,South Carolina,PCT_65T74,-0.0
5600,SD,South Dakota,PCT_65T74,-0.17226780161398786
5601,TN,Tennessee,PCT_65T74,-0.0
5602,TX,Texas,PCT_65T74,-0.0
5603,UT,Utah,PCT_65T74,0.0
5604,VA,Virginia,PCT_65T74,-0.3046328799953006
5605,VT,Vermont,PCT_65T74,-0.0
5606,WA,Washington,PCT_65T74,-0.11927067530216279
5607,WI,Wisconsin,PCT_65T74,-0.0
5608,WV,West Virginia,PCT_65T74,-0.2278272663158878
5609,WY,Wyoming,PCT_65T74,-0.0
5610,AK,Alaska,PCT_75T84,-0.0
5611,AL,Alabama,PCT_75T84,-0.0
5612,AR,Arkansas,PCT_75T84,0.0
5613,AZ,Arizona,PCT_75T84,-0.0
5614,CA,California,PCT_75T84,-0.0
5615,CO,Colorado,PCT_75T84,0.0
5616,CT,Connecticut,PCT_75T84,0.0
5617,DC,Washington D.C.,PCT_75T84,-0.0
5618,DE,Delaware,PCT_75T84,0.0
5619,FL,Florida,PCT_75T84,-0.0
5620,GA,Georgia,PCT_75T84,0.025224350725727374
5621,HI,Hawaii,PCT_75T84,-0.0
5622,IA,Iowa,PCT_75T84,-0.0
5623,ID,Idaho,PCT_75T84,0.0
5624,IL,Illinois,PCT_75T84,0.0
5625,IN,Indiana,PCT_75T84,-0.0
5626,KS,Kansas,PCT_75T84,-0.0
5627,KY,Kentucky,PCT_75T84,-0.0
5628,LA,Louisiana,PCT_75T84,0.0
5629,MA,Massachusetts,PCT_75T84,0.0
5630,MD,Maryland,PCT_75T84,0.0
5631,ME,Maine,PCT_75T84,-0.0
5632,MI,Michigan,PCT_75T84,-0.0
5633,MN,Minnesota,PCT_75T84,-0.2559541331001385
5634,MO,Missouri,PCT_75T84,-0.0
5635,MS,Mississippi,PCT_75T84,0.01878244316295467
5636,MT,Montana,PCT_75T84,0.016960150226939
5637,NC,North Carolina,PCT_75T84,-0.0
5638,ND,North Dakota,PCT_75T84,0.0
5639,NE,Nebraska,PCT_75T84,0.0
5640,NH,New Hampshire,PCT_75T84,-0.0
5641,NJ,New Jersey,PCT_75T84,-0.0
5642,NM,New Mexico,PCT_75T84,0.0
5643,NV,Nevada,PCT_75T84,0.06782785019532962
5644,NY,New York,PCT_75T84,-0.0
5645,OH,Ohio,PCT_75T84,-0.0
5646,OK,Oklahoma,PCT_75T84,-0.0
5647,OR,Oregon,PCT_75T84,-0.0
5648,PA,Pennsylvania,PCT_75T84,-0.10244638216909911
5649,RI,Rhode Island,PCT_75T84,-0.0
5650,SC,South Carolina,PCT_75T84,-0.0
5651,SD,South Dakota,PCT_75T84,0.12089866616804415
5652,TN,Tennessee,PCT_75T84,-0.2458177002009174
5653,TX,Texas,PCT_75T84,-0.0
5654,UT,Utah,PCT_75T84,-0.0
5655,VA,Virginia,PCT_75T84,-0.0
5656,VT,Vermont,PCT_75T84,0.0
5657,WA,Washington,PCT_75T84,0.0
5658,WI,Wisconsin,PCT_75T84,-0.0
5659,WV,West Virginia,PCT_75T84,0.0
5660,WY,Wyoming,PCT_75T84,0.0
5661,AK,Alaska,PCT_85PLUS,0.0
5662,AL,Alabama,PCT_85PLUS,-0.0
5663,AR,Arkansas,PCT_85PLUS,-0.02613526913527267
5664,AZ,Arizona,PCT_85PLUS,-0.0
5665,CA,California,PCT_85PLUS,0.0
5666,CO,Colorado,PCT_85PLUS,0.08743436778592219
5667,CT,Connecticut,PCT_85PLUS,0.0
5668,DC,Washington D.C.,PCT_85PLUS,-0.0
5669,DE,Delaware,PCT_85PLUS,0.0
5670,FL,Florida,PCT_85PLUS,-0.2119746338020982
5671,GA,Georgia,PCT_85PLUS,-0.061200247523807504
5672,HI,Hawaii,PCT_85PLUS,-0.0
5673,IA,Iowa,PCT_85PLUS,-0.0
5674,ID,Idaho,PCT_85PLUS,0.0008365570826785177
5675,IL,Illinois,PCT_85PLUS,-0.1717969991153383
5676,IN,Indiana,PCT_85PLUS,-0.16400341317097253
5677,KS,Kansas,PCT_85PLUS,0.03519983211795322
5678,KY,Kentucky,PCT_85PLUS,-0.09006641001259948
5679,LA,Louisiana,PCT_85PLUS,-0.14045075412804925
5680,MA,Massachusetts,PCT_85PLUS,0.0
5681,MD,Maryland,PCT_85PLUS,0.0
5682,ME,Maine,PCT_85PLUS,-0.0
5683,MI,Michigan,PCT_85PLUS,-0.22183689967556758
5684,MN,Minnesota,PCT_85PLUS,-0.0
5685,MO,Missouri,PCT_85PLUS,-0.20732535046543554
5686,MS,Mississippi,PCT_85PLUS,0.0
5687,MT,Montana,PCT_85PLUS,0.0
5688,NC,North Carolina,PCT_85PLUS,-0.10133869353845391
5689,ND,North Dakota,PCT_85PLUS,0.052227765385252624
5690,NE,Nebraska,PCT_85PLUS,0.04422016456314323
5691,NH,New Hampshire,PCT_85PLUS,-0.0
5692,NJ,New Jersey,PCT_85PLUS,-0.0
5693,NM,New Mexico,PCT_85PLUS,0.0
5694,NV,Nevada,PCT_85PLUS,0.0
5695,NY,New York,PCT_85PLUS,-0.05123430987615963
5696,OH,Ohio,PCT_85PLUS,-0.17231082521598232
5697,OK,Oklahoma,PCT_85PLUS,-0.2392817157666858
5698,OR,Oregon,PCT_85PLUS,0.17381277831007103
5699,PA,Pennsylvania,PCT_85PLUS,0.035434674225062815
5700,RI,Rhode Island,PCT_85PLUS,-0.0
5701,SC,South Carolina,PCT_85PLUS,-0.20532904900097282
5702,SD,South Dakota,PCT_85PLUS,0.04749720505145915
5703,TN,Tennessee,PCT_85PLUS,0.009505650212532243
5704,TX,Texas,PCT_85PLUS,-0.057413355690296736
5705,UT,Utah,PCT_85PLUS,-0.0
5706,VA,Virginia,PCT_85PLUS,0.0
5707,VT,Vermont,PCT_85PLUS,0.1873076888285652
5708,WA,Washington,PCT_85PLUS,0.16604923703888075
5709,WI,Wisconsin,PCT_85PLUS,-0.0
5710,WV,West Virginia,PCT_85PLUS,-0.0
5711,WY,Wyoming,PCT_85PLUS,-0.0
5712,AK,Alaska,PCT_VETS,0.0
5713,AL,Alabama,PCT_VETS,0.0
5714,AR,Arkansas,PCT_VETS,-0.22225096105156664
5715,AZ,Arizona,PCT_VETS,-0.0
5716,CA,California,PCT_VETS,0.0
5717,CO,Colorado,PCT_VETS,0.1429325318151285
5718,CT,Connecticut,PCT_VETS,0.014813211312568242
5719,DC,Washington D.C.,PCT_VETS,0.0
5720,DE,Delaware,PCT_VETS,0.0
5721,FL,Florida,PCT_VETS,0.24718771172192494
5722,GA,Georgia,PCT_VETS,0.0
5723,HI,Hawaii,PCT_VETS,0.0
5724,IA,Iowa,PCT_VETS,-0.052465059851889706
5725,ID,Idaho,PCT_VETS,0.0
5726,IL,Illinois,PCT_VETS,0.0028651647899636252
5727,IN,Indiana,PCT_VETS,-0.0
5728,KS,Kansas,PCT_VETS,-0.13045537387619616
5729,KY,Kentucky,PCT_VETS,0.0
5730,LA,Louisiana,PCT_VETS,-0.1656607747506138
5731,MA,Massachusetts,PCT_VETS,0.0
5732,MD,Maryland,PCT_VETS,0.405163713001206
5733,ME,Maine,PCT_VETS,0.14881641706028237
5734,MI,Michigan,PCT_VETS,-0.0
5735,MN,Minnesota,PCT_VETS,0.06879982999974017
5736,MO,Missouri,PCT_VETS,-0.008308049138602122
5737,MS,Mississippi,PCT_VETS,0.0
5738,MT,Montana,PCT_VETS,0.0
5739,NC,North Carolina,PCT_VETS,-0.0
5740,ND,North Dakota,PCT_VETS,-0.038450464554953205
5741,NE,Nebraska,PCT_VETS,-0.0002766563219152442
5742,NH,New Hampshire,PCT_VETS,-0.0
5743,NJ,New Jersey,PCT_VETS,0.0
5744,NM,New Mexico,PCT_VETS,0.09222500805131621
5745,NV,Nevada,PCT_VETS,0.0
5746,NY,New York,PCT_VETS,-0.0
5747,OH,Ohio,PCT_VETS,0.07747579723658286
5748,OK,Oklahoma,PCT_VETS,-0.0
5749,OR,Oregon,PCT_VETS,-0.13068936491267574
5750,PA,Pennsylvania,PCT_VETS,0.0
5751,RI,Rhode Island,PCT_VETS,-0.0
5752,SC,South Carolina,PCT_VETS,-0.0
5753,SD,South Dakota,PCT_VETS,-0.021251562894819345
5754,TN,Tennessee,PCT_VETS,-0.12016013094815717
5755,TX,Texas,PCT_VETS,-0.0
5756,UT,Utah,PCT_VETS,0.15848050869685046
5757,VA,Virginia,PCT_VETS,-0.004765178491236201
5758,VT,Vermont,PCT_VETS,-0.0
5759,WA,Washington,PCT_VETS,0.0
5760,WI,Wisconsin,PCT_VETS,0.14647893859810618
5761,WV,West Virginia,PCT_VETS,-0.07828500023065253
5762,WY,Wyoming,PCT_VETS,-0.0
5763,AK,Alaska,NP_PC,0.0
5764,AL,Alabama,NP_PC,0.04234287179626182
5765,AR,Arkansas,NP_PC,-0.0
5766,AZ,Arizona,NP_PC,-0.0
5767,CA,California,NP_PC,-0.02011522046760459
5768,CO,Colorado,NP_PC,0.0
5769,CT,Connecticut,NP_PC,0.0
5770,DC,Washington D.C.,NP_PC,-0.0
5771,DE,Delaware,NP_PC,-0.0
5772,FL,Florida,NP_PC,0.32826374258512975
5773,GA,Georgia,NP_PC,0.0
5774,HI,Hawaii,NP_PC,-0.17089098690658241
5775,IA,Iowa,NP_PC,0.0
5776,ID,Idaho,NP_PC,-0.04701819308601097
5777,IL,Illinois,NP_PC,0.10797597895061135
5778,IN,Indiana,NP_PC,-0.0
5779,KS,Kansas,NP_PC,0.0213588364910138
5780,KY,Kentucky,NP_PC,0.06699601618521767
5781,LA,Louisiana,NP_PC,0.0
5782,MA,Massachusetts,NP_PC,-0.0
5783,MD,Maryland,NP_PC,-0.0
5784,ME,Maine,NP_PC,0.0
5785,MI,Michigan,NP_PC,0.09778527687375506
5786,MN,Minnesota,NP_PC,0.0
5787,MO,Missouri,NP_PC,0.02420684912613384
5788,MS,Mississippi,NP_PC,-0.0
5789,MT,Montana,NP_PC,0.0
5790,NC,North Carolina,NP_PC,0.018752039434730517
5791,ND,North Dakota,NP_PC,0.0
5792,NE,Nebraska,NP_PC,0.02544300086555305
5793,NH,New Hampshire,NP_PC,0.0
5794,NJ,New Jersey,NP_PC,0.04805504741365422
5795,NM,New Mexico,NP_PC,-0.15429489977096353
5796,NV,Nevada,NP_PC,0.0
5797,NY,New York,NP_PC,0.0
5798,OH,Ohio,NP_PC,0.1970781743439891
5799,OK,Oklahoma,NP_PC,0.12698786437181322
5800,OR,Oregon,NP_PC,-0.0
5801,PA,Pennsylvania,NP_PC,-0.0
5802,RI,Rhode Island,NP_PC,0.0
5803,SC,South Carolina,NP_PC,0.16545436895596827
5804,SD,South Dakota,NP_PC,0.02521063554368093
5805,TN,Tennessee,NP_PC,0.023928558361016625
5806,TX,Texas,NP_PC,0.05894816747328145
5807,UT,Utah,NP_PC,0.0
5808,VA,Virginia,NP_PC,0.0
5809,VT,Vermont,NP_PC,0.0
5810,WA,Washington,NP_PC,-0.025684135876180365
5811,WI,Wisconsin,NP_PC,0.000476330228980031
5812,WV,West Virginia,NP_PC,-0.030264995512948645
5813,WY,Wyoming,NP_PC,0.019590521191455365
5814,AK,Alaska,MD_LT35_PC,-0.0
5815,AL,Alabama,MD_LT35_PC,-0.0
5816,AR,Arkansas,MD_LT35_PC,-0.0
5817,AZ,Arizona,MD_LT35_PC,-0.0
5818,CA,California,MD_LT35_PC,-0.0
5819,CO,Colorado,MD_LT35_PC,0.0
5820,CT,Connecticut,MD_LT35_PC,0.0
5821,DC,Washington D.C.,MD_LT35_PC,0.0
5822,DE,Delaware,MD_LT35_PC,-0.0
5823,FL,Florida,MD_LT35_PC,-0.023523743968733062
5824,GA,Georgia,MD_LT35_PC,-0.0
5825,HI,Hawaii,MD_LT35_PC,-0.14122934224821718
5826,IA,Iowa,MD_LT35_PC,-0.0
5827,ID,Idaho,MD_LT35_PC,-0.0
5828,IL,Illinois,MD_LT35_PC,-0.0
5829,IN,Indiana,MD_LT35_PC,-0.0
5830,KS,Kansas,MD_LT35_PC,0.010823273184471563
5831,KY,Kentucky,MD_LT35_PC,0.0
5832,LA,Louisiana,MD_LT35_PC,-0.0
5833,MA,Massachusetts,MD_LT35_PC,-0.0
5834,MD,Maryland,MD_LT35_PC,-0.0
5835,ME,Maine,MD_LT35_PC,-0.0
5836,MI,Michigan,MD_LT35_PC,-0.0
5837,MN,Minnesota,MD_LT35_PC,-0.0
5838,MO,Missouri,MD_LT35_PC,-0.0
5839,MS,Mississippi,MD_LT35_PC,-0.0
5840,MT,Montana,MD_LT35_PC,-0.0
5841,NC,North Carolina,MD_LT35_PC,0.0
5842,ND,North Dakota,MD_LT35_PC,0.0
5843,NE,Nebraska,MD_LT35_PC,-0.0
5844,NH,New Hampshire,MD_LT35_PC,0.0
5845,NJ,New Jersey,MD_LT35_PC,-0.0
5846,NM,New Mexico,MD_LT35_PC,0.0
5847,NV,Nevada,MD_LT35_PC,0.0
5848,NY,New York,MD_LT35_PC,-0.0
5849,OH,Ohio,MD_LT35_PC,-0.0
5850,OK,Oklahoma,MD_LT35_PC,0.0
5851,OR,Oregon,MD_LT35_PC,-0.03293324043920682
5852,PA,Pennsylvania,MD_LT35_PC,-0.06970618833643868
5853,RI,Rhode Island,MD_LT35_PC,-0.0
5854,SC,South Carolina,MD_LT35_PC,-0.0
5855,SD,South Dakota,MD_LT35_PC,-0.0
5856,TN,Tennessee,MD_LT35_PC,-0.0
5857,TX,Texas,MD_LT35_PC,0.0
5858,UT,Utah,MD_LT35_PC,0.0
5859,VA,Virginia,MD_LT35_PC,-0.11693668598380706
5860,VT,Vermont,MD_LT35_PC,-0.3578545741597234
5861,WA,Washington,MD_LT35_PC,-0.0
5862,WI,Wisconsin,MD_LT35_PC,-0.0
5863,WV,West Virginia,MD_LT35_PC,0.0
5864,WY,Wyoming,MD_LT35_PC,0.0
5865,AK,Alaska,MD_35T44_PC,-0.010241812508888547
5866,AL,Alabama,MD_35T44_PC,-0.0
5867,AR,Arkansas,MD_35T44_PC,-0.0
5868,AZ,Arizona,MD_35T44_PC,-0.0
5869,CA,California,MD_35T44_PC,-0.0
5870,CO,Colorado,MD_35T44_PC,0.0
5871,CT,Connecticut,MD_35T44_PC,0.0
5872,DC,Washington D.C.,MD_35T44_PC,0.0
5873,DE,Delaware,MD_35T44_PC,-0.0
5874,FL,Florida,MD_35T44_PC,-0.2527605696554304
5875,GA,Georgia,MD_35T44_PC,-0.0
5876,HI,Hawaii,MD_35T44_PC,-0.0
5877,IA,Iowa,MD_35T44_PC,0.0
5878,ID,Idaho,MD_35T44_PC,0.0
5879,IL,Illinois,MD_35T44_PC,-0.0
5880,IN,Indiana,MD_35T44_PC,0.0
5881,KS,Kansas,MD_35T44_PC,0.0
5882,KY,Kentucky,MD_35T44_PC,0.0
5883,LA,Louisiana,MD_35T44_PC,-0.0
5884,MA,Massachusetts,MD_35T44_PC,-0.0
5885,MD,Maryland,MD_35T44_PC,-0.0
5886,ME,Maine,MD_35T44_PC,0.0
5887,MI,Michigan,MD_35T44_PC,-0.0
5888,MN,Minnesota,MD_35T44_PC,0.0
5889,MO,Missouri,MD_35T44_PC,0.0
5890,MS,Mississippi,MD_35T44_PC,-0.0
5891,MT,Montana,MD_35T44_PC,-0.0
5892,NC,North Carolina,MD_35T44_PC,-0.0
5893,ND,North Dakota,MD_35T44_PC,0.046222391004766536
5894,NE,Nebraska,MD_35T44_PC,0.0
5895,NH,New Hampshire,MD_35T44_PC,0.0
5896,NJ,New Jersey,MD_35T44_PC,-0.0
5897,NM,New Mexico,MD_35T44_PC,-0.0
5898,NV,Nevada,MD_35T44_PC,0.0
5899,NY,New York,MD_35T44_PC,0.0
5900,OH,Ohio,MD_35T44_PC,-0.0
5901,OK,Oklahoma,MD_35T44_PC,0.0
5902,OR,Oregon,MD_35T44_PC,-0.0
5903,PA,Pennsylvania,MD_35T44_PC,-0.0
5904,RI,Rhode Island,MD_35T44_PC,-0.0
5905,SC,South Carolina,MD_35T44_PC,0.0
5906,SD,South Dakota,MD_35T44_PC,-0.0
5907,TN,Tennessee,MD_35T44_PC,0.0
5908,TX,Texas,MD_35T44_PC,0.0
5909,UT,Utah,MD_35T44_PC,-0.030574636410029107
5910,VA,Virginia,MD_35T44_PC,-0.0
5911,VT,Vermont,MD_35T44_PC,-0.0
5912,WA,Washington,MD_35T44_PC,-0.0
5913,WI,Wisconsin,MD_35T44_PC,-0.0
5914,WV,West Virginia,MD_35T44_PC,-0.0
5915,WY,Wyoming,MD_35T44_PC,-0.07043918692831397
5916,AK,Alaska,MD_45T54_PC,-0.0
5917,AL,Alabama,MD_45T54_PC,-0.0
5918,AR,Arkansas,MD_45T54_PC,-0.0
5919,AZ,Arizona,MD_45T54_PC,-0.0
5920,CA,California,MD_45T54_PC,-0.0
5921,CO,Colorado,MD_45T54_PC,0.11997579142609838
5922,CT,Connecticut,MD_45T54_PC,0.0
5923,DC,Washington D.C.,MD_45T54_PC,-0.0
5924,DE,Delaware,MD_45T54_PC,-0.0
5925,FL,Florida,MD_45T54_PC,-0.0
5926,GA,Georgia,MD_45T54_PC,-0.0
5927,HI,Hawaii,MD_45T54_PC,-0.3018370235036595
5928,IA,Iowa,MD_45T54_PC,-0.0
5929,ID,Idaho,MD_45T54_PC,0.13809472293754574
5930,IL,Illinois,MD_45T54_PC,-0.0
5931,IN,Indiana,MD_45T54_PC,0.0
5932,KS,Kansas,MD_45T54_PC,0.0
5933,KY,Kentucky,MD_45T54_PC,0.0
5934,LA,Louisiana,MD_45T54_PC,0.0
5935,MA,Massachusetts,MD_45T54_PC,0.0
5936,MD,Maryland,MD_45T54_PC,-0.0
5937,ME,Maine,MD_45T54_PC,0.012038604495851278
5938,MI,Michigan,MD_45T54_PC,-0.0
5939,MN,Minnesota,MD_45T54_PC,0.18946540986669394
5940,MO,Missouri,MD_45T54_PC,0.0
5941,MS,Mississippi,MD_45T54_PC,-0.0
5942,MT,Montana,MD_45T54_PC,-0.019041271405635638
5943,NC,North Carolina,MD_45T54_PC,-0.0
5944,ND,North Dakota,MD_45T54_PC,-0.0
5945,NE,Nebraska,MD_45T54_PC,0.20506394481363763
5946,NH,New Hampshire,MD_45T54_PC,0.0
5947,NJ,New Jersey,MD_45T54_PC,-0.005992499548238252
5948,NM,New Mexico,MD_45T54_PC,-0.0
5949,NV,Nevada,MD_45T54_PC,0.0
5950,NY,New York,MD_45T54_PC,-0.0
5951,OH,Ohio,MD_45T54_PC,0.0
5952,OK,Oklahoma,MD_45T54_PC,0.0
5953,OR,Oregon,MD_45T54_PC,-0.0
5954,PA,Pennsylvania,MD_45T54_PC,-0.0
5955,RI,Rhode Island,MD_45T54_PC,-0.0
5956,SC,South Carolina,MD_45T54_PC,0.0
5957,SD,South Dakota,MD_45T54_PC,0.0
5958,TN,Tennessee,MD_45T54_PC,0.0
5959,TX,Texas,MD_45T54_PC,0.0
5960,UT,Utah,MD_45T54_PC,-0.0
5961,VA,Virginia,MD_45T54_PC,-0.0
5962,VT,Vermont,MD_45T54_PC,-0.0
5963,WA,Washington,MD_45T54_PC,-0.0
5964,WI,Wisconsin,MD_45T54_PC,-0.05644192152731784
5965,WV,West Virginia,MD_45T54_PC,0.0
5966,WY,Wyoming,MD_45T54_PC,0.14820289040964446
5967,AK,Alaska,MD_55T64_PC,0.26862132419331713
5968,AL,Alabama,MD_55T64_PC,0.006634568458988157
5969,AR,Arkansas,MD_55T64_PC,0.0
5970,AZ,Arizona,MD_55T64_PC,-0.0
5971,CA,California,MD_55T64_PC,0.010708498246698894
5972,CO,Colorado,MD_55T64_PC,0.0070527529488907115
5973,CT,Connecticut,MD_55T64_PC,0.0
5974,DC,Washington D.C.,MD_55T64_PC,-0.0
5975,DE,Delaware,MD_55T64_PC,-0.0
5976,FL,Florida,MD_55T64_PC,0.06973168189593286
5977,GA,Georgia,MD_55T64_PC,-0.0
5978,HI,Hawaii,MD_55T64_PC,0.0
5979,IA,Iowa,MD_55T64_PC,0.0
5980,ID,Idaho,MD_55T64_PC,0.0
5981,IL,Illinois,MD_55T64_PC,-0.0
5982,IN,Indiana,MD_55T64_PC,0.0
5983,KS,Kansas,MD_55T64_PC,0.14665384449432536
5984,KY,Kentucky,MD_55T64_PC,0.055758534356699786
5985,LA,Louisiana,MD_55T64_PC,-0.0
5986,MA,Massachusetts,MD_55T64_PC,0.1679508899012097
5987,MD,Maryland,MD_55T64_PC,0.0
5988,ME,Maine,MD_55T64_PC,0.0
5989,MI,Michigan,MD_55T64_PC,0.08879149503887786
5990,MN,Minnesota,MD_55T64_PC,0.0
5991,MO,Missouri,MD_55T64_PC,0.0
5992,MS,Mississippi,MD_55T64_PC,0.0
5993,MT,Montana,MD_55T64_PC,0.08517064387801837
5994,NC,North Carolina,MD_55T64_PC,-0.0
5995,ND,North Dakota,MD_55T64_PC,0.36238761537709235
5996,NE,Nebraska,MD_55T64_PC,0.0022389852442352056
5997,NH,New Hampshire,MD_55T64_PC,0.0
5998,NJ,New Jersey,MD_55T64_PC,-0.0
5999,NM,New Mexico,MD_55T64_PC,0.0
6000,NV,Nevada,MD_55T64_PC,0.0
6001,NY,New York,MD_55T64_PC,0.13732193754833663
6002,OH,Ohio,MD_55T64_PC,0.0
6003,OK,Oklahoma,MD_55T64_PC,-0.0
6004,OR,Oregon,MD_55T64_PC,0.0
6005,PA,Pennsylvania,MD_55T64_PC,-0.0
6006,RI,Rhode Island,MD_55T64_PC,-0.0
6007,SC,South Carolina,MD_55T64_PC,0.0
6008,SD,South Dakota,MD_55T64_PC,0.08979755187520534
6009,TN,Tennessee,MD_55T64_PC,0.0
6010,TX,Texas,MD_55T64_PC,0.11220766871426335
6011,UT,Utah,MD_55T64_PC,0.0
6012,VA,Virginia,MD_55T64_PC,-0.09307856014476051
6013,VT,Vermont,MD_55T64_PC,0.0
6014,WA,Washington,MD_55T64_PC,-0.0
6015,WI,Wisconsin,MD_55T64_PC,0.3040758380686043
6016,WV,West Virginia,MD_55T64_PC,0.0
6017,WY,Wyoming,MD_55T64_PC,0.03756142280007713
6018,AK,Alaska,MD_65T74_PC,0.0
6019,AL,Alabama,MD_65T74_PC,0.014854942538284333
6020,AR,Arkansas,MD_65T74_PC,0.0
6021,AZ,Arizona,MD_65T74_PC,-0.0
6022,CA,California,MD_65T74_PC,0.0
6023,CO,Colorado,MD_65T74_PC,0.0
6024,CT,Connecticut,MD_65T74_PC,0.0
6025,DC,Washington D.C.,MD_65T74_PC,0.0
6026,DE,Delaware,MD_65T74_PC,0.0
6027,FL,Florida,MD_65T74_PC,0.004176332964890205
6028,GA,Georgia,MD_65T74_PC,0.07544991627339316
6029,HI,Hawaii,MD_65T74_PC,-0.0
6030,IA,Iowa,MD_65T74_PC,0.15933454958093402
6031,ID,Idaho,MD_65T74_PC,0.0
6032,IL,Illinois,MD_65T74_PC,0.0
6033,IN,Indiana,MD_65T74_PC,0.0
6034,KS,Kansas,MD_65T74_PC,-0.004298691923054643
6035,KY,Kentucky,MD_65T74_PC,0.010383005448054549
6036,LA,Louisiana,MD_65T74_PC,-0.0
6037,MA,Massachusetts,MD_65T74_PC,0.0
6038,MD,Maryland,MD_65T74_PC,-0.005046025057881637
6039,ME,Maine,MD_65T74_PC,0.0
6040,MI,Michigan,MD_65T74_PC,-0.03399464369891103
6041,MN,Minnesota,MD_65T74_PC,0.07471764632406779
6042,MO,Missouri,MD_65T74_PC,0.0
6043,MS,Mississippi,MD_65T74_PC,-0.0
6044,MT,Montana,MD_65T74_PC,0.0
6045,NC,North Carolina,MD_65T74_PC,-0.0
6046,ND,North Dakota,MD_65T74_PC,0.0
6047,NE,Nebraska,MD_65T74_PC,-0.1104815699201139
6048,NH,New Hampshire,MD_65T74_PC,0.0
6049,NJ,New Jersey,MD_65T74_PC,-0.0
6050,NM,New Mexico,MD_65T74_PC,0.0
6051,NV,Nevada,MD_65T74_PC,0.0
6052,NY,New York,MD_65T74_PC,0.0
6053,OH,Ohio,MD_65T74_PC,-0.0
6054,OK,Oklahoma,MD_65T74_PC,-0.016802747272260058
6055,OR,Oregon,MD_65T74_PC,0.12125466035203114
6056,PA,Pennsylvania,MD_65T74_PC,0.0
6057,RI,Rhode Island,MD_65T74_PC,-0.0
6058,SC,South Carolina,MD_65T74_PC,0.21485790522405424
6059,SD,South Dakota,MD_65T74_PC,0.03975085118056884
6060,TN,Tennessee,MD_65T74_PC,0.008603195539434194
6061,TX,Texas,MD_65T74_PC,0.0
6062,UT,Utah,MD_65T74_PC,0.0
6063,VA,Virginia,MD_65T74_PC,0.2770757013167419
6064,VT,Vermont,MD_65T74_PC,0.0
6065,WA,Washington,MD_65T74_PC,-0.0
6066,WI,Wisconsin,MD_65T74_PC,-0.045137057431444666
6067,WV,West Virginia,MD_65T74_PC,0.0024731519618366197
6068,WY,Wyoming,MD_65T74_PC,-0.0
6069,AK,Alaska,MD_75PLUS_PC,-0.25389025738430443
6070,AL,Alabama,MD_75PLUS_PC,-0.0
6071,AR,Arkansas,MD_75PLUS_PC,0.025626303756218768
6072,AZ,Arizona,MD_75PLUS_PC,-0.0
6073,CA,California,MD_75PLUS_PC,-0.0
6074,CO,Colorado,MD_75PLUS_PC,-0.1654951659087213
6075,CT,Connecticut,MD_75PLUS_PC,0.0
6076,DC,Washington D.C.,MD_75PLUS_PC,0.0
6077,DE,Delaware,MD_75PLUS_PC,-0.0
6078,FL,Florida,MD_75PLUS_PC,0.0
6079,GA,Georgia,MD_75PLUS_PC,0.0
6080,HI,Hawaii,MD_75PLUS_PC,-0.0
6081,IA,Iowa,MD_75PLUS_PC,-0.002171883823188802
6082,ID,Idaho,MD_75PLUS_PC,0.0
6083,IL,Illinois,MD_75PLUS_PC,0.0
6084,IN,Indiana,MD_75PLUS_PC,0.0
6085,KS,Kansas,MD_75PLUS_PC,-0.0
