,State Abbv,State,Year,variable,value
46519,KY,Kentucky,2013,PCT_MEDICARE,0.0642797586915535
46520,KY,Kentucky,2014,PCT_MEDICARE,0.0
46521,LA,Louisiana,2006,PCT_MEDICARE,0.0
46522,LA,Louisiana,2007,PCT_MEDICARE,0.0
46523,LA,Louisiana,2008,PCT_MEDICARE,0.0
46524,LA,Louisiana,2009,PCT_MEDICARE,0.0
46525,LA,Louisiana,2010,PCT_MEDICARE,-0.0
46526,LA,Louisiana,2011,PCT_MEDICARE,0.0
46527,LA,Louisiana,2012,PCT_MEDICARE,0.0
46528,LA,Louisiana,2013,PCT_MEDICARE,-0.0
46529,LA,Louisiana,2014,PCT_MEDICARE,-0.0
46530,MA,Massachusetts,2006,PCT_MEDICARE,0.0
46531,MA,Massachusetts,2007,PCT_MEDICARE,0.0
46532,MA,Massachusetts,2008,PCT_MEDICARE,0.0
46533,MA,Massachusetts,2009,PCT_MEDICARE,0.0
46534,MA,Massachusetts,2010,PCT_MEDICARE,0.0
46535,MA,Massachusetts,2011,PCT_MEDICARE,0.0
46536,MA,Massachusetts,2012,PCT_MEDICARE,0.0
46537,MA,Massachusetts,2013,PCT_MEDICARE,0.0
46538,MA,Massachusetts,2014,PCT_MEDICARE,0.0
46539,MD,Maryland,2006,PCT_MEDICARE,0.0
46540,MD,Maryland,2007,PCT_MEDICARE,0.0
46541,MD,Maryland,2008,PCT_MEDICARE,0.0
46542,MD,Maryland,2009,PCT_MEDICARE,0.0
46543,MD,Maryland,2010,PCT_MEDICARE,0.0
46544,MD,Maryland,2011,PCT_MEDICARE,0.0
46545,MD,Maryland,2012,PCT_MEDICARE,0.0
46546,MD,Maryland,2013,PCT_MEDICARE,0.0
46547,MD,Maryland,2014,PCT_MEDICARE,0.0
46548,ME,Maine,2006,PCT_MEDICARE,0.0
46549,ME,Maine,2007,PCT_MEDICARE,0.0
46550,ME,Maine,2008,PCT_MEDICARE,0.0
46551,ME,Maine,2009,PCT_MEDICARE,0.0
46552,ME,Maine,2010,PCT_MEDICARE,-0.0
46553,ME,Maine,2011,PCT_MEDICARE,-0.0
46554,ME,Maine,2012,PCT_MEDICARE,-0.0
46555,ME,Maine,2013,PCT_MEDICARE,-0.0
46556,ME,Maine,2014,PCT_MEDICARE,-0.0
46557,MI,Michigan,2006,PCT_MEDICARE,0.0
46558,MI,Michigan,2007,PCT_MEDICARE,0.0
46559,MI,Michigan,2008,PCT_MEDICARE,0.0
46560,MI,Michigan,2009,PCT_MEDICARE,0.0
46561,MI,Michigan,2010,PCT_MEDICARE,0.0
46562,MI,Michigan,2011,PCT_MEDICARE,0.0
46563,MI,Michigan,2012,PCT_MEDICARE,0.0
46564,MI,Michigan,2013,PCT_MEDICARE,0.0
46565,MI,Michigan,2014,PCT_MEDICARE,0.0
46566,MN,Minnesota,2006,PCT_MEDICARE,0.0
46567,MN,Minnesota,2007,PCT_MEDICARE,0.0
46568,MN,Minnesota,2008,PCT_MEDICARE,0.0
46569,MN,Minnesota,2009,PCT_MEDICARE,0.0
46570,MN,Minnesota,2010,PCT_MEDICARE,0.0
46571,MN,Minnesota,2011,PCT_MEDICARE,0.0
46572,MN,Minnesota,2012,PCT_MEDICARE,0.0
46573,MN,Minnesota,2013,PCT_MEDICARE,0.0
46574,MN,Minnesota,2014,PCT_MEDICARE,0.0
46575,MO,Missouri,2006,PCT_MEDICARE,0.24458118408191773
46576,MO,Missouri,2007,PCT_MEDICARE,0.17064438704249185
46577,MO,Missouri,2008,PCT_MEDICARE,0.22193856194875483
46578,MO,Missouri,2009,PCT_MEDICARE,0.14021832587750713
46579,MO,Missouri,2010,PCT_MEDICARE,0.20421298940212143
46580,MO,Missouri,2011,PCT_MEDICARE,0.17137956779802455
46581,MO,Missouri,2012,PCT_MEDICARE,0.0
46582,MO,Missouri,2013,PCT_MEDICARE,0.0648624152837423
46583,MO,Missouri,2014,PCT_MEDICARE,0.04296759356543425
46584,MS,Mississippi,2006,PCT_MEDICARE,0.08407685055807756
46585,MS,Mississippi,2007,PCT_MEDICARE,0.02408804947651448
46586,MS,Mississippi,2008,PCT_MEDICARE,0.0
46587,MS,Mississippi,2009,PCT_MEDICARE,0.0
46588,MS,Mississippi,2010,PCT_MEDICARE,0.0
46589,MS,Mississippi,2011,PCT_MEDICARE,0.0
46590,MS,Mississippi,2012,PCT_MEDICARE,-0.0
46591,MS,Mississippi,2013,PCT_MEDICARE,0.0
46592,MS,Mississippi,2014,PCT_MEDICARE,0.0
46593,MT,Montana,2006,PCT_MEDICARE,0.0
46594,MT,Montana,2007,PCT_MEDICARE,0.07614683585210887
46595,MT,Montana,2008,PCT_MEDICARE,0.2224649455954758
46596,MT,Montana,2009,PCT_MEDICARE,0.0
46597,MT,Montana,2010,PCT_MEDICARE,0.0
46598,MT,Montana,2011,PCT_MEDICARE,0.0
46599,MT,Montana,2012,PCT_MEDICARE,0.0
46600,MT,Montana,2013,PCT_MEDICARE,0.0
46601,MT,Montana,2014,PCT_MEDICARE,0.0
46602,NC,North Carolina,2006,PCT_MEDICARE,0.29122063059759623
46603,NC,North Carolina,2007,PCT_MEDICARE,0.25105745914088823
46604,NC,North Carolina,2008,PCT_MEDICARE,0.23051057786117798
46605,NC,North Carolina,2009,PCT_MEDICARE,0.3511831252397104
46606,NC,North Carolina,2010,PCT_MEDICARE,0.26030755614150947
46607,NC,North Carolina,2011,PCT_MEDICARE,0.24419117914502425
46608,NC,North Carolina,2012,PCT_MEDICARE,0.008462641348324087
46609,NC,North Carolina,2013,PCT_MEDICARE,0.23013762926013775
46610,NC,North Carolina,2014,PCT_MEDICARE,0.19605580409425508
46611,ND,North Dakota,2006,PCT_MEDICARE,0.0
46612,ND,North Dakota,2007,PCT_MEDICARE,0.0
46613,ND,North Dakota,2008,PCT_MEDICARE,0.0
46614,ND,North Dakota,2009,PCT_MEDICARE,0.0
46615,ND,North Dakota,2010,PCT_MEDICARE,0.0
46616,ND,North Dakota,2011,PCT_MEDICARE,0.0
46617,ND,North Dakota,2012,PCT_MEDICARE,-0.0
46618,ND,North Dakota,2013,PCT_MEDICARE,-0.0
46619,ND,North Dakota,2014,PCT_MEDICARE,0.0
46620,NE,Nebraska,2006,PCT_MEDICARE,0.0
46621,NE,Nebraska,2007,PCT_MEDICARE,0.0
46622,NE,Nebraska,2008,PCT_MEDICARE,0.0
46623,NE,Nebraska,2009,PCT_MEDICARE,0.0
46624,NE,Nebraska,2010,PCT_MEDICARE,0.0
46625,NE,Nebraska,2011,PCT_MEDICARE,0.0
46626,NE,Nebraska,2012,PCT_MEDICARE,0.0
46627,NE,Nebraska,2013,PCT_MEDICARE,0.1661466571634021
46628,NE,Nebraska,2014,PCT_MEDICARE,0.04433199685714877
46629,NH,New Hampshire,2006,PCT_MEDICARE,0.0
46630,NH,New Hampshire,2007,PCT_MEDICARE,0.0
46631,NH,New Hampshire,2008,PCT_MEDICARE,-0.0
46632,NH,New Hampshire,2009,PCT_MEDICARE,0.0
46633,NH,New Hampshire,2010,PCT_MEDICARE,0.0
46634,NH,New Hampshire,2011,PCT_MEDICARE,0.0
46635,NH,New Hampshire,2012,PCT_MEDICARE,0.0
46636,NH,New Hampshire,2013,PCT_MEDICARE,0.0
46637,NH,New Hampshire,2014,PCT_MEDICARE,0.0
46638,NJ,New Jersey,2006,PCT_MEDICARE,0.0
46639,NJ,New Jersey,2007,PCT_MEDICARE,-0.0
46640,NJ,New Jersey,2008,PCT_MEDICARE,0.0
46641,NJ,New Jersey,2009,PCT_MEDICARE,0.0
46642,NJ,New Jersey,2010,PCT_MEDICARE,0.0
46643,NJ,New Jersey,2011,PCT_MEDICARE,0.0
46644,NJ,New Jersey,2012,PCT_MEDICARE,0.0
46645,NJ,New Jersey,2013,PCT_MEDICARE,-0.0
46646,NJ,New Jersey,2014,PCT_MEDICARE,-0.0
46647,NM,New Mexico,2006,PCT_MEDICARE,0.0
46648,NM,New Mexico,2007,PCT_MEDICARE,0.0
46649,NM,New Mexico,2008,PCT_MEDICARE,0.0
46650,NM,New Mexico,2009,PCT_MEDICARE,-0.0
46651,NM,New Mexico,2010,PCT_MEDICARE,0.0
46652,NM,New Mexico,2011,PCT_MEDICARE,0.0
46653,NM,New Mexico,2012,PCT_MEDICARE,0.0
46654,NM,New Mexico,2013,PCT_MEDICARE,0.0
46655,NM,New Mexico,2014,PCT_MEDICARE,0.13700862707454414
46656,NV,Nevada,2006,PCT_MEDICARE,0.0
46657,NV,Nevada,2007,PCT_MEDICARE,0.0
46658,NV,Nevada,2008,PCT_MEDICARE,0.0
46659,NV,Nevada,2009,PCT_MEDICARE,0.587020472909727
46660,NV,Nevada,2010,PCT_MEDICARE,0.0
46661,NV,Nevada,2011,PCT_MEDICARE,0.0
46662,NV,Nevada,2012,PCT_MEDICARE,0.0
46663,NV,Nevada,2013,PCT_MEDICARE,0.0
46664,NV,Nevada,2014,PCT_MEDICARE,0.0
46665,NY,New York,2006,PCT_MEDICARE,0.18935033152380962
46666,NY,New York,2007,PCT_MEDICARE,0.20003136437379238
46667,NY,New York,2008,PCT_MEDICARE,0.07334036798626771
46668,NY,New York,2009,PCT_MEDICARE,0.29967239671601026
46669,NY,New York,2010,PCT_MEDICARE,0.3489954658558268
46670,NY,New York,2011,PCT_MEDICARE,0.36247461964074157
46671,NY,New York,2012,PCT_MEDICARE,0.1153799507180963
46672,NY,New York,2013,PCT_MEDICARE,0.3375999977688112
46673,NY,New York,2014,PCT_MEDICARE,0.24842529923316023
46674,OH,Ohio,2006,PCT_MEDICARE,0.0
46675,OH,Ohio,2007,PCT_MEDICARE,0.0
46676,OH,Ohio,2008,PCT_MEDICARE,0.0
46677,OH,Ohio,2009,PCT_MEDICARE,0.0
46678,OH,Ohio,2010,PCT_MEDICARE,0.0
46679,OH,Ohio,2011,PCT_MEDICARE,0.0
46680,OH,Ohio,2012,PCT_MEDICARE,0.0
46681,OH,Ohio,2013,PCT_MEDICARE,0.0
46682,OH,Ohio,2014,PCT_MEDICARE,0.0
46683,OK,Oklahoma,2006,PCT_MEDICARE,0.0
46684,OK,Oklahoma,2007,PCT_MEDICARE,0.0
46685,OK,Oklahoma,2008,PCT_MEDICARE,0.0
46686,OK,Oklahoma,2009,PCT_MEDICARE,0.0
46687,OK,Oklahoma,2010,PCT_MEDICARE,0.0
46688,OK,Oklahoma,2011,PCT_MEDICARE,-0.0
46689,OK,Oklahoma,2012,PCT_MEDICARE,0.0
46690,OK,Oklahoma,2013,PCT_MEDICARE,0.0
46691,OK,Oklahoma,2014,PCT_MEDICARE,0.0
46692,OR,Oregon,2006,PCT_MEDICARE,0.0
46693,OR,Oregon,2007,PCT_MEDICARE,0.0
46694,OR,Oregon,2008,PCT_MEDICARE,0.0
46695,OR,Oregon,2009,PCT_MEDICARE,0.0
46696,OR,Oregon,2010,PCT_MEDICARE,0.0
46697,OR,Oregon,2011,PCT_MEDICARE,0.0
46698,OR,Oregon,2012,PCT_MEDICARE,0.0
46699,OR,Oregon,2013,PCT_MEDICARE,0.0
46700,OR,Oregon,2014,PCT_MEDICARE,0.0
46701,PA,Pennsylvania,2006,PCT_MEDICARE,0.0
46702,PA,Pennsylvania,2007,PCT_MEDICARE,0.0
46703,PA,Pennsylvania,2008,PCT_MEDICARE,0.0
46704,PA,Pennsylvania,2009,PCT_MEDICARE,0.0
46705,PA,Pennsylvania,2010,PCT_MEDICARE,0.0
46706,PA,Pennsylvania,2011,PCT_MEDICARE,0.0
46707,PA,Pennsylvania,2012,PCT_MEDICARE,0.0
46708,PA,Pennsylvania,2013,PCT_MEDICARE,0.0530142863197976
46709,PA,Pennsylvania,2014,PCT_MEDICARE,0.03036692595285683
46710,RI,Rhode Island,2006,PCT_MEDICARE,-0.0
46711,RI,Rhode Island,2007,PCT_MEDICARE,-0.0
46712,RI,Rhode Island,2008,PCT_MEDICARE,-0.0
46713,RI,Rhode Island,2009,PCT_MEDICARE,-0.0
46714,RI,Rhode Island,2010,PCT_MEDICARE,-0.0
46715,RI,Rhode Island,2011,PCT_MEDICARE,-0.0
46716,RI,Rhode Island,2012,PCT_MEDICARE,-0.0
46717,RI,Rhode Island,2013,PCT_MEDICARE,0.0
46718,RI,Rhode Island,2014,PCT_MEDICARE,-0.0
46719,SC,South Carolina,2006,PCT_MEDICARE,0.3063314554816242
46720,SC,South Carolina,2007,PCT_MEDICARE,0.08065201117800432
46721,SC,South Carolina,2008,PCT_MEDICARE,0.12410855579510524
46722,SC,South Carolina,2009,PCT_MEDICARE,0.3778343805186135
46723,SC,South Carolina,2010,PCT_MEDICARE,0.3504948360684222
46724,SC,South Carolina,2011,PCT_MEDICARE,0.0
46725,SC,South Carolina,2012,PCT_MEDICARE,0.0
46726,SC,South Carolina,2013,PCT_MEDICARE,0.0
46727,SC,South Carolina,2014,PCT_MEDICARE,0.0
46728,SD,South Dakota,2006,PCT_MEDICARE,0.0
46729,SD,South Dakota,2007,PCT_MEDICARE,0.0
46730,SD,South Dakota,2008,PCT_MEDICARE,0.0
46731,SD,South Dakota,2009,PCT_MEDICARE,0.0
46732,SD,South Dakota,2010,PCT_MEDICARE,0.0
46733,SD,South Dakota,2011,PCT_MEDICARE,0.0
46734,SD,South Dakota,2012,PCT_MEDICARE,-0.0
46735,SD,South Dakota,2013,PCT_MEDICARE,0.0
46736,SD,South Dakota,2014,PCT_MEDICARE,0.0
46737,TN,Tennessee,2006,PCT_MEDICARE,0.13975538997874243
46738,TN,Tennessee,2007,PCT_MEDICARE,0.0
46739,TN,Tennessee,2008,PCT_MEDICARE,0.0
46740,TN,Tennessee,2009,PCT_MEDICARE,0.0
46741,TN,Tennessee,2010,PCT_MEDICARE,0.0
46742,TN,Tennessee,2011,PCT_MEDICARE,0.03312252771473326
46743,TN,Tennessee,2012,PCT_MEDICARE,0.0
46744,TN,Tennessee,2013,PCT_MEDICARE,0.0882051292168827
46745,TN,Tennessee,2014,PCT_MEDICARE,0.0
46746,TX,Texas,2006,PCT_MEDICARE,0.0
46747,TX,Texas,2007,PCT_MEDICARE,-0.0
46748,TX,Texas,2008,PCT_MEDICARE,-0.0
46749,TX,Texas,2009,PCT_MEDICARE,0.0
46750,TX,Texas,2010,PCT_MEDICARE,0.0
46751,TX,Texas,2011,PCT_MEDICARE,0.0
46752,TX,Texas,2012,PCT_MEDICARE,0.0
46753,TX,Texas,2013,PCT_MEDICARE,0.0
46754,TX,Texas,2014,PCT_MEDICARE,0.0
46755,UT,Utah,2006,PCT_MEDICARE,0.0
46756,UT,Utah,2007,PCT_MEDICARE,0.0
46757,UT,Utah,2008,PCT_MEDICARE,0.0
46758,UT,Utah,2009,PCT_MEDICARE,0.0
46759,UT,Utah,2010,PCT_MEDICARE,0.024604177431576398
46760,UT,Utah,2011,PCT_MEDICARE,0.003761687384681655
46761,UT,Utah,2012,PCT_MEDICARE,0.22152305663063218
46762,UT,Utah,2013,PCT_MEDICARE,0.02915489807793296
46763,UT,Utah,2014,PCT_MEDICARE,0.25861564629007194
46764,VA,Virginia,2006,PCT_MEDICARE,0.647079960524253
46765,VA,Virginia,2007,PCT_MEDICARE,0.5450343523409765
46766,VA,Virginia,2008,PCT_MEDICARE,0.642244944688663
46767,VA,Virginia,2009,PCT_MEDICARE,0.5051515856294332
46768,VA,Virginia,2010,PCT_MEDICARE,0.42009080256600456
46769,VA,Virginia,2011,PCT_MEDICARE,0.38863931847966743
46770,VA,Virginia,2012,PCT_MEDICARE,0.3407565221223462
46771,VA,Virginia,2013,PCT_MEDICARE,0.36394353521980716
46772,VA,Virginia,2014,PCT_MEDICARE,0.0
46773,VT,Vermont,2006,PCT_MEDICARE,0.0
46774,VT,Vermont,2007,PCT_MEDICARE,0.0
46775,VT,Vermont,2008,PCT_MEDICARE,0.0
46776,VT,Vermont,2009,PCT_MEDICARE,-0.0
46777,VT,Vermont,2010,PCT_MEDICARE,-0.0
46778,VT,Vermont,2011,PCT_MEDICARE,-0.12568767256953475
46779,VT,Vermont,2012,PCT_MEDICARE,-0.0
46780,VT,Vermont,2013,PCT_MEDICARE,-0.011192911116256562
46781,VT,Vermont,2014,PCT_MEDICARE,-0.0
46782,WA,Washington,2006,PCT_MEDICARE,0.0
46783,WA,Washington,2007,PCT_MEDICARE,0.0
46784,WA,Washington,2008,PCT_MEDICARE,0.0
46785,WA,Washington,2009,PCT_MEDICARE,0.0
46786,WA,Washington,2010,PCT_MEDICARE,0.0
46787,WA,Washington,2011,PCT_MEDICARE,-0.0
46788,WA,Washington,2012,PCT_MEDICARE,0.0
46789,WA,Washington,2013,PCT_MEDICARE,0.0
46790,WA,Washington,2014,PCT_MEDICARE,0.0
46791,WI,Wisconsin,2006,PCT_MEDICARE,0.0
46792,WI,Wisconsin,2007,PCT_MEDICARE,0.0
46793,WI,Wisconsin,2008,PCT_MEDICARE,0.0
46794,WI,Wisconsin,2009,PCT_MEDICARE,0.0
46795,WI,Wisconsin,2010,PCT_MEDICARE,0.0
46796,WI,Wisconsin,2011,PCT_MEDICARE,0.03186860238394387
46797,WI,Wisconsin,2012,PCT_MEDICARE,0.0
46798,WI,Wisconsin,2013,PCT_MEDICARE,0.0
46799,WI,Wisconsin,2014,PCT_MEDICARE,0.0
46800,WV,West Virginia,2006,PCT_MEDICARE,0.054091041961501926
46801,WV,West Virginia,2007,PCT_MEDICARE,0.025302727892721276
46802,WV,West Virginia,2008,PCT_MEDICARE,0.0
46803,WV,West Virginia,2009,PCT_MEDICARE,0.041864248853424775
46804,WV,West Virginia,2010,PCT_MEDICARE,0.04817402923922142
46805,WV,West Virginia,2011,PCT_MEDICARE,0.0
46806,WV,West Virginia,2012,PCT_MEDICARE,0.0
46807,WV,West Virginia,2013,PCT_MEDICARE,0.0
46808,WV,West Virginia,2014,PCT_MEDICARE,0.0
46809,WY,Wyoming,2006,PCT_MEDICARE,0.0
46810,WY,Wyoming,2007,PCT_MEDICARE,0.0
46811,WY,Wyoming,2008,PCT_MEDICARE,0.0
46812,WY,Wyoming,2009,PCT_MEDICARE,0.0
46813,WY,Wyoming,2010,PCT_MEDICARE,0.0
46814,WY,Wyoming,2011,PCT_MEDICARE,0.0
46815,WY,Wyoming,2012,PCT_MEDICARE,0.0
46816,WY,Wyoming,2013,PCT_MEDICARE,0.14963193454239762
46817,WY,Wyoming,2014,PCT_MEDICARE,0.0
46818,AK,Alaska,2006,ARF_CDR,0.5243124970703188
46819,AK,Alaska,2007,ARF_CDR,0.15099968259458207
46820,AK,Alaska,2008,ARF_CDR,0.0
46821,AK,Alaska,2009,ARF_CDR,0.0
46822,AK,Alaska,2010,ARF_CDR,0.0
46823,AK,Alaska,2011,ARF_CDR,0.0
46824,AK,Alaska,2012,ARF_CDR,0.027313862803464987
46825,AK,Alaska,2013,ARF_CDR,0.0
46826,AK,Alaska,2014,ARF_CDR,0.0
46827,AL,Alabama,2006,ARF_CDR,0.1668659383496669
46828,AL,Alabama,2007,ARF_CDR,0.11369683081948131
46829,AL,Alabama,2008,ARF_CDR,0.09270686915301228
46830,AL,Alabama,2009,ARF_CDR,0.25533472837954047
46831,AL,Alabama,2010,ARF_CDR,0.0998469745135432
46832,AL,Alabama,2011,ARF_CDR,0.2371187201439224
46833,AL,Alabama,2012,ARF_CDR,0.32011033091917496
46834,AL,Alabama,2013,ARF_CDR,0.34593119912115344
46835,AL,Alabama,2014,ARF_CDR,0.21885469548691275
46836,AR,Arkansas,2006,ARF_CDR,0.0
46837,AR,Arkansas,2007,ARF_CDR,0.0
46838,AR,Arkansas,2008,ARF_CDR,0.1761005748275341
46839,AR,Arkansas,2009,ARF_CDR,0.0
46840,AR,Arkansas,2010,ARF_CDR,0.0
46841,AR,Arkansas,2011,ARF_CDR,0.0
46842,AR,Arkansas,2012,ARF_CDR,0.288822091413677
46843,AR,Arkansas,2013,ARF_CDR,0.10684664798697023
46844,AR,Arkansas,2014,ARF_CDR,0.08763037224290102
46845,AZ,Arizona,2006,ARF_CDR,0.6505755542718263
46846,AZ,Arizona,2007,ARF_CDR,0.2007341720138109
46847,AZ,Arizona,2008,ARF_CDR,0.3834301329160138
46848,AZ,Arizona,2009,ARF_CDR,0.0
46849,AZ,Arizona,2010,ARF_CDR,0.027416439194951223
46850,AZ,Arizona,2011,ARF_CDR,0.0
46851,AZ,Arizona,2012,ARF_CDR,0.7987206429816573
46852,AZ,Arizona,2013,ARF_CDR,0.4315894839956904
46853,AZ,Arizona,2014,ARF_CDR,0.13468335872209902
46854,CA,California,2006,ARF_CDR,0.24753375016648663
46855,CA,California,2007,ARF_CDR,0.2735937925870477
46856,CA,California,2008,ARF_CDR,0.3579647940819484
46857,CA,California,2009,ARF_CDR,0.23987808647258202
46858,CA,California,2010,ARF_CDR,0.1998754647648239
46859,CA,California,2011,ARF_CDR,0.35153905365538
46860,CA,California,2012,ARF_CDR,0.3838047554710972
46861,CA,California,2013,ARF_CDR,0.013000316433080675
46862,CA,California,2014,ARF_CDR,0.0
46863,CO,Colorado,2006,ARF_CDR,0.2035481513142759
46864,CO,Colorado,2007,ARF_CDR,0.11225112793924207
46865,CO,Colorado,2008,ARF_CDR,0.0
46866,CO,Colorado,2009,ARF_CDR,0.2555547643444896
46867,CO,Colorado,2010,ARF_CDR,0.0
46868,CO,Colorado,2011,ARF_CDR,0.0
46869,CO,Colorado,2012,ARF_CDR,0.05864758886632658
46870,CO,Colorado,2013,ARF_CDR,0.16304892597250098
46871,CO,Colorado,2014,ARF_CDR,0.21765806347520533
46872,CT,Connecticut,2006,ARF_CDR,0.04868008559397395
46873,CT,Connecticut,2007,ARF_CDR,0.0
46874,CT,Connecticut,2008,ARF_CDR,0.0
46875,CT,Connecticut,2009,ARF_CDR,0.0
46876,CT,Connecticut,2010,ARF_CDR,0.0
46877,CT,Connecticut,2011,ARF_CDR,0.0
46878,CT,Connecticut,2012,ARF_CDR,0.2897381324611092
46879,CT,Connecticut,2013,ARF_CDR,0.0
46880,CT,Connecticut,2014,ARF_CDR,0.4607849982526219
46881,DC,Washington D.C.,2006,ARF_CDR,0.0
46882,DC,Washington D.C.,2007,ARF_CDR,0.0
46883,DC,Washington D.C.,2008,ARF_CDR,0.0
46884,DC,Washington D.C.,2009,ARF_CDR,0.0
46885,DC,Washington D.C.,2010,ARF_CDR,0.0
46886,DC,Washington D.C.,2011,ARF_CDR,0.0
46887,DC,Washington D.C.,2012,ARF_CDR,0.0
46888,DC,Washington D.C.,2013,ARF_CDR,0.0
46889,DC,Washington D.C.,2014,ARF_CDR,0.0
46890,DE,Delaware,2006,ARF_CDR,0.0
46891,DE,Delaware,2007,ARF_CDR,0.0
46892,DE,Delaware,2008,ARF_CDR,0.0
46893,DE,Delaware,2009,ARF_CDR,0.0
46894,DE,Delaware,2010,ARF_CDR,0.0
46895,DE,Delaware,2011,ARF_CDR,0.0
46896,DE,Delaware,2012,ARF_CDR,0.0
46897,DE,Delaware,2013,ARF_CDR,0.0
46898,DE,Delaware,2014,ARF_CDR,0.0
46899,FL,Florida,2006,ARF_CDR,0.0017071228577275712
46900,FL,Florida,2007,ARF_CDR,0.0
46901,FL,Florida,2008,ARF_CDR,0.0
46902,FL,Florida,2009,ARF_CDR,0.0
46903,FL,Florida,2010,ARF_CDR,0.0
46904,FL,Florida,2011,ARF_CDR,0.0
46905,FL,Florida,2012,ARF_CDR,0.0
46906,FL,Florida,2013,ARF_CDR,0.0
46907,FL,Florida,2014,ARF_CDR,0.0
46908,GA,Georgia,2006,ARF_CDR,0.2015978685897027
46909,GA,Georgia,2007,ARF_CDR,0.3429003061733216
46910,GA,Georgia,2008,ARF_CDR,0.10610114497742502
46911,GA,Georgia,2009,ARF_CDR,0.24764693173361488
46912,GA,Georgia,2010,ARF_CDR,0.0
46913,GA,Georgia,2011,ARF_CDR,0.0
46914,GA,Georgia,2012,ARF_CDR,0.0
46915,GA,Georgia,2013,ARF_CDR,-0.0
46916,GA,Georgia,2014,ARF_CDR,0.0
46917,HI,Hawaii,2006,ARF_CDR,-0.0
46918,HI,Hawaii,2007,ARF_CDR,-0.0
46919,HI,Hawaii,2008,ARF_CDR,-0.0
46920,HI,Hawaii,2009,ARF_CDR,-0.0
46921,HI,Hawaii,2010,ARF_CDR,-0.0
46922,HI,Hawaii,2011,ARF_CDR,-0.0
46923,HI,Hawaii,2012,ARF_CDR,0.0
46924,HI,Hawaii,2013,ARF_CDR,0.0
46925,HI,Hawaii,2014,ARF_CDR,0.0
46926,IA,Iowa,2006,ARF_CDR,0.0
46927,IA,Iowa,2007,ARF_CDR,-0.0
46928,IA,Iowa,2008,ARF_CDR,0.0
46929,IA,Iowa,2009,ARF_CDR,0.0
46930,IA,Iowa,2010,ARF_CDR,0.17590314119145334
46931,IA,Iowa,2011,ARF_CDR,0.12459554048239634
46932,IA,Iowa,2012,ARF_CDR,0.08345994515317946
46933,IA,Iowa,2013,ARF_CDR,0.06698538629003804
46934,IA,Iowa,2014,ARF_CDR,0.014770521345697007
46935,ID,Idaho,2006,ARF_CDR,0.030736718647315503
46936,ID,Idaho,2007,ARF_CDR,0.0
46937,ID,Idaho,2008,ARF_CDR,0.0
46938,ID,Idaho,2009,ARF_CDR,0.0
46939,ID,Idaho,2010,ARF_CDR,0.20103516711876457
46940,ID,Idaho,2011,ARF_CDR,0.09660479626647926
46941,ID,Idaho,2012,ARF_CDR,0.0
46942,ID,Idaho,2013,ARF_CDR,0.0
46943,ID,Idaho,2014,ARF_CDR,0.0
46944,IL,Illinois,2006,ARF_CDR,0.08207171259284265
46945,IL,Illinois,2007,ARF_CDR,0.09725093447708677
46946,IL,Illinois,2008,ARF_CDR,0.24899270049325736
46947,IL,Illinois,2009,ARF_CDR,0.06002150682399882
46948,IL,Illinois,2010,ARF_CDR,0.0
46949,IL,Illinois,2011,ARF_CDR,0.01571651840812046
46950,IL,Illinois,2012,ARF_CDR,0.0
46951,IL,Illinois,2013,ARF_CDR,0.0
46952,IL,Illinois,2014,ARF_CDR,0.0
46953,IN,Indiana,2006,ARF_CDR,0.0
46954,IN,Indiana,2007,ARF_CDR,0.0
46955,IN,Indiana,2008,ARF_CDR,0.0
46956,IN,Indiana,2009,ARF_CDR,0.17752507149475116
46957,IN,Indiana,2010,ARF_CDR,0.0749117625099628
46958,IN,Indiana,2011,ARF_CDR,0.0
46959,IN,Indiana,2012,ARF_CDR,0.26449032824262353
46960,IN,Indiana,2013,ARF_CDR,0.2670158812710916
46961,IN,Indiana,2014,ARF_CDR,0.28489075534178626
46962,KS,Kansas,2006,ARF_CDR,0.0
46963,KS,Kansas,2007,ARF_CDR,0.0
46964,KS,Kansas,2008,ARF_CDR,-0.0
46965,KS,Kansas,2009,ARF_CDR,-0.0
46966,KS,Kansas,2010,ARF_CDR,0.0
46967,KS,Kansas,2011,ARF_CDR,0.0
46968,KS,Kansas,2012,ARF_CDR,0.0009684887270517031
46969,KS,Kansas,2013,ARF_CDR,0.0
46970,KS,Kansas,2014,ARF_CDR,0.0
46971,KY,Kentucky,2006,ARF_CDR,0.10700754469761786
46972,KY,Kentucky,2007,ARF_CDR,0.12283486681313621
46973,KY,Kentucky,2008,ARF_CDR,0.1268008754968478
46974,KY,Kentucky,2009,ARF_CDR,0.0
46975,KY,Kentucky,2010,ARF_CDR,0.0
46976,KY,Kentucky,2011,ARF_CDR,0.0
46977,KY,Kentucky,2012,ARF_CDR,0.0
46978,KY,Kentucky,2013,ARF_CDR,0.0
46979,KY,Kentucky,2014,ARF_CDR,0.006530593735463328
46980,LA,Louisiana,2006,ARF_CDR,0.0
46981,LA,Louisiana,2007,ARF_CDR,0.0
46982,LA,Louisiana,2008,ARF_CDR,0.0
46983,LA,Louisiana,2009,ARF_CDR,0.0
46984,LA,Louisiana,2010,ARF_CDR,0.0
46985,LA,Louisiana,2011,ARF_CDR,-0.0
